id,Season,Pitches,Zone %,Zone Swing %,Zone Contact %,Chase %,Chase Contact %,Edge %,1st Pitch Strike %,Swing %,Whiff %,Meatball %,Meatball Swing %
519294,ALL,1480.0,50.1,64.8,80.0,25.8,50.8,42.4,60.0,45.3,28.3,7.3,79.6
519294,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608652,2017,246.0,48.8,68.3,74.4,25.4,81.3,45.9,63.9,46.3,23.7,6.9,70.6
608652,2018,595.0,49.3,66.6,81.0,26.9,54.3,44.4,49.6,46.6,27.1,7.6,68.9
608652,2019,212.0,50.5,55.1,84.7,27.6,62.1,39.6,56.3,41.5,22.7,8.0,52.9
608652,2020,119.0,49.6,54.2,84.4,25.0,40.0,37.8,66.7,39.5,29.8,8.4,80.0
608652,ALL,1172.0,49.4,63.6,80.4,26.5,59.9,43.2,55.6,44.9,25.9,7.6,67.4
608652,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
570257,2016,151.0,41.7,58.7,83.8,27.3,45.8,36.4,35.9,40.4,31.1,6.6,80.0
570257,2017,499.0,45.9,60.1,85.4,32.0,72.1,39.8,60.4,44.9,19.6,7.4,70.3
570257,2020,234.0,50.9,47.9,82.5,33.0,60.5,44.4,75.0,40.6,26.3,8.1,52.6
570257,ALL,884.0,46.5,56.3,84.4,31.4,64.9,40.5,59.6,43.0,23.2,7.5,66.7
570257,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
473879,2015,1106.0,47.9,67.9,83.9,33.9,55.9,45.0,59.9,50.2,25.9,7.1,73.1
473879,2016,990.0,50.5,66.4,86.1,28.8,70.9,44.3,61.1,47.8,18.4,7.2,74.6
473879,2017,927.0,49.8,66.2,88.9,27.5,64.1,40.3,53.1,46.8,18.4,7.4,78.3
473879,2018,990.0,50.6,69.5,82.7,26.4,55.8,41.7,60.8,48.2,24.5,7.4,82.2
473879,2019,848.0,51.1,68.6,86.2,29.0,70.0,43.1,63.5,49.2,18.5,7.1,78.3
473879,ALL,4861.0,49.9,67.7,85.4,29.3,62.7,43.0,59.7,48.5,21.4,7.2,77.2
473879,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
657117,2018,175.0,42.0,67.1,85.7,30.7,41.9,36.2,56.8,45.7,31.3,3.4,83.3
657117,2019,29.0,24.1,71.4,100.0,45.5,50.0,48.3,42.9,51.7,33.3,3.4,100.0
657117,ALL,204.0,39.4,67.5,87.0,33.3,43.9,37.9,54.9,46.6,31.6,3.4,85.7
657117,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
116414,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472610,2015,1153.0,45.8,63.4,84.2,27.5,43.6,37.3,52.0,44.0,29.6,7.0,79.0
472610,2016,292.0,45.2,64.4,88.2,26.3,42.9,39.0,55.3,43.5,26.8,7.9,60.9
472610,2017,997.0,50.7,67.9,82.8,27.7,50.7,42.9,58.0,48.1,26.3,8.1,71.6
472610,2018,764.0,46.0,66.0,78.2,28.3,45.1,37.5,61.8,46.1,33.2,7.7,70.2
472610,2019,1053.0,43.2,63.5,84.7,30.3,48.3,38.4,55.8,44.7,29.7,6.3,72.7
472610,2020,184.0,46.2,60.0,86.3,21.2,28.6,48.4,62.2,39.1,30.6,6.5,75.0
472610,ALL,4443.0,46.3,64.9,83.3,28.0,46.1,39.4,56.6,45.2,29.3,7.3,72.8
472610,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
670970,2019,154.0,54.5,71.4,81.7,22.9,75.0,44.2,64.3,49.4,19.7,9.7,93.3
670970,2020,322.0,46.9,62.3,77.7,33.3,61.4,45.7,67.1,46.9,28.5,6.5,52.4
670970,ALL,476.0,49.4,65.5,79.2,30.3,64.4,45.2,66.1,47.7,25.6,7.6,69.4
670970,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
123387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621098,2018,59.0,44.1,69.2,88.9,30.3,80.0,50.8,53.8,47.5,14.3,5.1,100.0
621098,ALL,59.0,44.1,69.2,88.9,30.3,80.0,50.8,53.8,47.5,14.3,5.1,100.0
621098,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
124604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501955,2015,537.0,46.9,59.9,84.8,27.4,57.7,43.2,58.6,42.6,24.5,8.0,72.1
501955,2016,354.0,40.4,59.4,88.2,29.9,49.2,36.4,50.0,41.8,28.4,5.4,78.9
501955,ALL,891.0,44.3,59.7,86.0,28.4,53.9,40.5,55.2,42.3,26.0,7.0,74.2
501955,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
542585,2019,646.0,50.5,69.3,80.1,30.3,56.7,43.3,61.1,50.0,26.9,7.9,80.4
542585,2020,519.0,45.5,74.2,76.6,26.5,46.7,41.6,53.7,48.2,32.4,7.3,94.7
542585,ALL,1165.0,48.2,71.4,78.6,28.5,52.3,42.6,57.9,49.2,29.3,7.6,86.5
542585,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
656794,2017,1831.0,44.7,68.6,79.6,27.7,59.3,40.0,58.6,46.4,27.3,7.1,76.2
656794,2018,2921.0,47.1,66.5,80.4,24.4,62.1,41.6,53.9,44.2,24.9,7.9,75.8
656794,2019,1181.0,48.9,65.5,82.0,26.3,65.4,42.6,57.0,45.5,22.9,6.6,82.1
656794,2020,300.0,46.0,65.9,82.4,19.8,71.9,40.7,48.6,41.0,20.3,6.3,68.4
656794,ALL,6233.0,46.7,66.9,80.6,25.5,62.2,41.3,55.6,45.0,25.1,7.3,76.7
656794,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502042,2015,3449.0,50.0,63.2,80.8,30.5,47.9,43.7,64.1,46.9,29.9,7.3,71.9
502042,2016,3409.0,49.8,63.6,80.9,27.4,45.8,41.8,58.7,45.4,29.7,7.3,71.4
502042,2017,3406.0,50.0,68.6,77.5,26.9,49.0,43.1,62.3,47.7,30.5,7.1,78.9
502042,2018,2505.0,50.1,66.5,80.6,30.1,50.5,43.5,62.1,48.3,28.7,8.0,73.0
502042,2019,2098.0,46.1,63.5,79.8,30.3,53.2,41.6,61.4,45.6,29.7,7.2,70.7
502042,ALL,14867.0,49.4,65.1,79.9,28.9,49.0,42.8,61.7,46.8,29.7,7.4,73.4
502042,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
518883,2016,364.0,44.2,59.0,88.4,27.1,63.6,42.0,49.0,41.2,20.7,7.1,76.9
518883,2018,45.0,40.0,55.6,90.0,44.4,75.0,37.8,64.3,48.9,18.2,2.2,100.0
518883,ALL,409.0,43.8,58.7,88.6,29.1,65.7,41.6,50.9,42.1,20.3,6.6,77.8
518883,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571863,2016,234.0,55.1,67.4,89.7,35.2,67.6,43.2,66.7,53.0,16.9,8.1,78.9
571863,2017,9.0,44.4,75.0,100.0,0.0,44.4,66.7,33.3,0.0,11.1,100.0,NA
571863,2018,1296.0,50.3,67.8,88.2,26.2,72.8,43.2,60.6,47.1,16.0,7.8,75.2
571863,2019,364.0,47.8,71.8,92.0,24.2,69.6,40.9,59.4,47.0,14.0,7.7,78.6
571863,ALL,1903.0,50.4,68.5,89.2,26.7,71.4,42.8,61.2,47.8,15.7,7.8,76.5
571863,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605240,2017,129.0,44.2,61.4,85.7,30.6,54.5,36.4,61.1,44.2,26.3,6.2,87.5
605240,2018,891.0,45.5,58.3,79.7,32.4,43.9,40.7,61.7,44.1,34.6,7.5,70.1
605240,2019,1054.0,41.7,59.5,79.4,26.4,37.7,38.0,45.8,40.2,36.6,5.8,80.3
605240,2020,339.0,38.1,61.2,88.6,27.6,34.5,36.3,49.4,40.4,34.3,5.0,88.2
605240,ALL,2413.0,42.7,59.4,81.0,28.9,40.6,38.6,53.1,41.9,34.9,6.3,77.1
605240,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
446248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519096,2015,727.0,47.0,62.3,90.1,37.4,75.0,39.5,72.5,49.1,16.0,5.6,68.3
519096,2016,1001.0,49.4,64.4,88.7,36.1,74.9,45.0,66.5,50.0,16.4,6.5,72.3
519096,2017,849.0,50.8,72.4,90.0,36.9,75.2,42.0,66.9,54.9,15.0,7.7,73.8
519096,2018,926.0,49.4,64.0,87.3,36.6,72.3,42.9,66.0,50.2,18.5,8.2,75.7
519096,2019,416.0,50.0,67.3,95.7,30.3,68.3,44.7,60.3,48.8,12.8,9.4,69.2
519096,ALL,3919.0,49.3,66.0,89.7,36.0,73.8,42.8,66.9,50.8,16.1,7.3,72.5
519096,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
545404,2015,160.0,43.8,62.9,95.5,26.7,70.8,47.5,56.4,42.5,13.2,5.0,25.0
545404,ALL,160.0,43.8,62.9,95.5,26.7,70.8,47.5,56.4,42.5,13.2,5.0,25.0
545404,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
425657,2015,545.0,43.7,68.1,86.4,25.4,64.1,46.4,59.9,44.0,20.8,4.8,57.7
425657,2016,443.0,43.8,64.4,93.6,24.9,62.9,42.9,61.0,42.2,16.6,4.3,78.9
425657,ALL,988.0,43.7,66.4,89.5,25.2,63.6,44.8,60.4,43.2,19.0,4.6,66.7
425657,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605222,2016,214.0,47.2,64.0,93.8,32.1,50.0,42.9,52.5,46.7,22.0,8.0,82.4
605222,2017,9.0,11.1,0.0,0.0,44.4,50.0,0.0,0.0,NA,NA,NA,NA
605222,ALL,223.0,45.7,63.4,93.8,30.0,50.0,43.0,52.5,44.8,22.0,7.7,82.4
605222,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
650828,2017,296.0,49.8,62.6,76.1,27.0,42.5,41.7,60.5,44.9,33.8,5.8,82.4
650828,2018,929.0,52.7,69.0,81.4,26.4,52.6,41.4,61.1,48.9,26.0,8.5,72.2
650828,ALL,1225.0,52.0,67.5,80.2,26.6,50.0,41.5,61.0,47.9,27.8,7.8,74.0
650828,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
434641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
523260,2015,2378.0,48.9,59.6,89.3,24.8,61.5,43.6,62.2,41.8,19.0,7.9,73.0
523260,2016,739.0,47.1,59.5,82.6,26.6,53.8,43.2,51.6,42.1,27.0,5.4,72.5
523260,2017,1025.0,50.7,67.8,78.6,26.4,66.2,42.9,63.9,47.3,24.7,7.2,71.6
523260,2018,1176.0,49.6,64.8,79.1,24.3,61.8,41.4,57.5,44.4,25.7,8.0,80.9
523260,2019,894.0,51.6,56.5,83.3,25.8,50.9,39.3,56.2,41.9,26.4,8.3,61.6
523260,2020,171.0,47.4,58.0,89.4,24.4,36.4,39.8,42.9,40.4,27.5,7.6,61.5
523260,ALL,6383.0,49.4,61.4,83.9,25.3,59.2,42.3,58.9,43.2,23.4,7.6,72.3
523260,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543483,2016,82.0,47.6,71.8,89.3,23.3,70.0,51.2,60.0,46.3,15.8,6.1,100.0
543483,2018,1009.0,47.9,68.3,86.1,24.7,43.1,41.7,52.6,45.6,26.1,7.5,78.9
543483,2019,885.0,47.8,66.7,78.4,31.4,46.9,40.8,60.3,48.2,32.3,8.8,76.9
543483,2020,177.0,47.5,63.1,90.6,18.3,17.6,46.9,73.3,39.5,27.1,5.6,70.0
543483,ALL,2153.0,47.8,67.3,83.4,26.9,44.4,42.1,57.8,46.2,28.4,7.8,78.1
543483,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
493117,2015,26.0,42.3,63.6,100.0,26.7,75.0,19.2,62.5,42.3,9.1,3.8,100.0
493117,ALL,26.0,42.3,63.6,100.0,26.7,75.0,19.2,62.5,42.3,9.1,3.8,100.0
493117,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
607560,2019,868.0,54.5,64.5,82.3,29.6,60.0,42.2,64.0,48.5,24.2,9.6,75.6
607560,2020,408.0,52.9,62.5,88.1,28.6,58.2,46.6,65.5,46.6,20.5,7.6,71.0
607560,ALL,1276.0,54.0,63.9,84.1,29.3,59.4,43.6,64.5,47.9,23.1,9.0,74.3
607560,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
664092,2019,134.0,48.5,63.1,85.4,18.8,38.5,40.3,38.9,40.3,25.9,6.0,62.5
664092,2020,153.0,41.8,67.2,81.4,24.7,45.5,32.7,57.1,42.5,30.8,7.8,75.0
664092,ALL,287.0,44.9,65.1,83.3,22.2,42.9,36.2,47.9,41.5,28.6,7.0,70.0
664092,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
664682,2018,367.0,43.6,66.0,84.8,27.2,51.8,39.2,56.3,44.1,26.5,7.1,73.1
664682,2020,62.0,38.7,62.5,86.7,15.8,66.7,38.7,30.8,33.9,19.0,4.8,66.7
664682,ALL,429.0,42.9,65.6,85.0,25.4,53.2,39.1,53.0,42.7,25.7,6.8,72.4
664682,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543238,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
594840,2015,308.0,49.7,62.7,94.8,22.6,57.1,39.3,52.4,42.5,15.3,6.5,90.0
594840,2016,39.0,48.7,78.9,53.3,15.0,100.0,48.7,40.0,46.2,38.9,7.7,100.0
594840,2017,753.0,54.0,63.8,87.6,26.3,70.3,41.0,60.9,46.5,16.9,10.0,70.7
594840,2018,846.0,57.0,66.2,88.1,22.5,61.0,42.7,65.2,47.4,17.5,7.8,71.2
594840,2019,704.0,50.1,63.2,89.7,29.9,61.0,45.6,64.6,46.6,19.5,7.2,74.5
594840,2020,36.0,38.9,85.7,83.3,31.8,42.9,41.7,80.0,52.8,31.6,8.3,100.0
594840,ALL,2686.0,53.1,64.8,88.4,25.7,63.2,42.6,62.3,46.4,18.1,8.1,74.3
594840,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
425386,2015,2475.0,50.8,65.1,88.3,26.2,74.9,42.2,63.3,45.9,15.5,8.1,76.1
425386,2017,47.0,46.8,63.6,85.7,12.0,100.0,36.2,58.3,36.2,11.8,4.3,50.0
425386,ALL,2522.0,50.7,65.1,88.2,25.9,75.2,42.1,63.2,45.8,15.4,8.0,75.9
425386,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
608379,2015,2937.0,52.3,69.5,82.8,29.1,66.9,44.5,63.4,50.2,21.6,7.8,75.9
608379,2016,2324.0,51.5,66.5,85.1,26.4,70.5,42.7,59.1,47.1,18.9,7.2,83.9
608379,2017,2690.0,52.3,66.5,81.5,26.7,64.5,44.9,65.8,47.5,23.0,8.1,81.0
608379,2018,1419.0,49.4,68.6,82.1,22.3,61.3,44.6,53.0,45.2,23.1,7.1,77.2
608379,2019,2199.0,46.7,70.6,82.8,27.1,69.5,42.7,57.8,47.4,21.3,6.6,77.9
608379,2020,609.0,50.1,71.8,79.9,29.6,64.4,41.9,53.8,50.7,24.6,6.7,87.8
608379,ALL,12178.0,50.7,68.4,82.7,26.9,66.9,43.8,60.4,48.0,21.7,7.4,79.6
608379,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
543725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456051,2015,609.0,47.0,70.6,79.2,31.3,69.3,47.5,57.8,49.8,24.1,5.7,85.7
456051,2019,497.0,46.5,76.2,81.3,27.1,54.2,40.6,66.1,49.9,26.6,5.8,79.3
456051,ALL,1106.0,46.7,73.1,80.2,29.4,63.0,44.4,61.5,49.8,25.2,5.8,82.8
456051,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
518715,2015,49.0,46.9,52.2,66.7,34.6,44.4,38.8,61.5,42.9,42.9,14.3,57.1
518715,2016,732.0,45.5,65.8,83.6,30.1,56.7,39.1,58.1,46.3,26.0,6.4,70.2
518715,2017,1069.0,48.0,64.8,78.5,24.7,54.7,39.0,60.4,44.0,28.5,8.5,69.2
518715,2018,948.0,46.8,60.5,82.8,28.2,54.2,39.1,59.7,43.2,27.1,7.4,61.4
518715,2019,923.0,47.3,63.0,86.6,26.9,65.6,40.2,67.6,43.9,20.0,5.8,80.8
518715,2020,30.0,40.0,75.0,66.7,22.2,75.0,30.0,57.1,43.3,30.8,10.0,66.7
518715,ALL,3751.0,47.0,63.4,82.3,27.3,57.6,39.2,61.5,44.2,25.8,7.2,69.3
518715,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
444436,2015,671.0,47.7,66.6,83.1,29.6,74.0,40.5,65.7,47.2,19.9,7.0,68.1
444436,2016,292.0,50.7,58.8,85.1,28.5,68.3,41.4,65.8,43.8,20.3,5.8,70.6
444436,ALL,963.0,48.6,64.1,83.7,29.3,72.4,40.8,65.7,46.2,20.0,6.6,68.8
444436,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
488786,2015,42.0,54.8,65.2,80.0,26.3,40.0,38.1,72.7,47.6,30.0,4.8,50.0
488786,2016,889.0,44.1,63.0,81.4,27.4,50.0,40.7,62.6,43.1,29.8,5.4,72.9
488786,2018,835.0,40.6,68.1,80.1,28.2,60.0,41.3,64.5,44.4,27.5,4.4,67.6
488786,ALL,1766.0,42.7,65.4,80.7,27.8,54.8,40.9,63.8,43.8,28.7,4.9,70.1
488786,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
592165,2019,725.0,42.2,68.4,76.2,31.1,48.4,41.7,59.5,46.6,34.0,5.3,81.6
592165,2020,117.0,39.3,67.4,74.2,29.6,57.1,41.0,48.5,44.4,32.7,4.3,80.0
592165,ALL,842.0,41.8,68.3,75.9,30.8,49.7,41.6,57.9,46.3,33.8,5.2,81.4
592165,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
115399,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
421685,2015,2844.0,49.1,68.1,87.9,28.1,71.3,46.0,62.3,47.7,17.0,6.4,72.7
421685,ALL,2844.0,49.1,68.1,87.9,28.1,71.3,46.0,62.3,47.7,17.0,6.4,72.7
421685,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
650671,2019,647.0,47.0,67.4,72.2,24.5,50.0,41.3,56.3,44.7,34.3,7.6,77.6
650671,2020,89.0,49.4,75.0,72.7,20.0,44.4,31.5,75.0,47.2,33.3,6.7,100.0
650671,ALL,736.0,47.3,68.4,72.3,24.0,49.5,40.1,58.5,45.0,34.1,7.5,80.0
650671,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594943,2016,945.0,50.2,75.3,87.7,33.5,67.1,42.9,61.6,54.5,18.6,7.2,82.4
594943,2017,244.0,48.0,74.4,83.9,30.7,66.7,41.8,61.5,51.6,21.4,8.6,85.7
594943,2018,15.0,60.0,77.8,100.0,50.0,100.0,40.0,60.0,66.7,0.0,6.7,100.0
594943,ALL,1204.0,49.8,75.2,87.1,33.1,67.5,42.6,61.5,54.1,18.9,7.5,83.3
594943,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
133982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
503285,2015,1062.0,50.3,64.0,74.6,33.7,52.8,47.3,65.8,49.0,32.9,5.8,66.1
503285,2016,537.0,49.0,62.4,78.7,36.5,53.0,49.2,67.9,49.2,31.1,4.1,63.6
503285,2017,1011.0,47.7,62.8,81.4,29.7,60.3,49.4,65.0,45.6,26.0,5.0,70.0
503285,2018,332.0,53.3,67.8,80.8,32.3,56.0,49.7,67.1,51.2,26.5,6.0,65.0
503285,2019,78.0,48.7,73.7,78.6,30.0,33.3,30.8,81.0,51.3,35.0,11.5,66.7
503285,2020,261.0,47.5,57.3,74.6,35.0,58.3,46.4,71.6,45.6,31.9,3.4,88.9
503285,ALL,3281.0,49.3,63.5,78.1,32.8,55.3,48.0,66.9,48.0,29.9,5.3,68.0
503285,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
607374,2015,651.0,46.7,61.2,80.6,29.4,58.8,39.3,64.0,44.2,27.1,8.1,73.6
607374,2016,1213.0,45.2,65.3,81.8,28.4,51.9,41.1,61.1,45.1,28.5,7.5,75.8
607374,2018,1179.0,44.0,66.7,83.5,26.1,50.6,40.6,56.0,43.9,27.4,6.3,71.6
607374,2019,273.0,44.0,72.5,82.8,22.9,48.6,35.2,57.6,44.7,27.0,7.7,85.7
607374,2020,242.0,43.4,67.6,81.7,27.0,37.8,38.8,56.1,44.6,33.3,7.9,84.2
607374,ALL,3558.0,44.9,65.7,82.3,27.3,51.6,40.0,59.2,44.5,28.1,7.3,75.6
607374,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
641962,2018,157.0,50.3,67.1,88.7,29.5,65.2,31.2,52.6,48.4,18.4,12.7,75.0
641962,ALL,157.0,50.3,67.1,88.7,29.5,65.2,31.2,52.6,48.4,18.4,12.7,75.0
641962,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502166,2015,78.0,51.3,62.5,84.0,13.2,60.0,42.3,39.1,38.5,20.0,5.1,75.0
502166,ALL,78.0,51.3,62.5,84.0,13.2,60.0,42.3,39.1,38.5,20.0,5.1,75.0
502166,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
150116,2015,624.0,45.4,68.2,90.7,28.4,70.1,44.1,54.0,46.5,16.2,6.3,71.8
150116,ALL,624.0,45.4,68.2,90.7,28.4,70.1,44.1,54.0,46.5,16.2,6.3,71.8
150116,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
571577,2015,252.0,48.0,62.0,97.3,27.5,61.1,45.6,62.3,44.0,14.4,7.1,83.3
571577,2018,22.0,59.1,76.9,100.0,44.4,0.0,31.8,80.0,63.6,28.6,4.5,100.0
571577,ALL,274.0,48.9,63.4,97.6,28.6,55.0,44.5,63.5,45.6,16.0,6.9,84.2
571577,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
621086,2019,331.0,42.3,73.6,86.4,26.7,64.7,42.6,52.4,46.5,20.8,7.3,66.7
621086,ALL,331.0,42.3,73.6,86.4,26.7,64.7,42.6,52.4,46.5,20.8,7.3,66.7
621086,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
605301,2018,288.0,43.8,69.0,78.2,24.1,59.0,40.6,59.2,43.8,27.8,8.0,73.9
605301,2019,192.0,43.8,69.0,89.7,26.9,62.1,50.0,54.2,45.3,19.5,4.7,88.9
605301,ALL,480.0,43.8,69.0,82.8,25.2,60.3,44.4,57.1,44.4,24.4,6.7,78.1
605301,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
664856,2018,153.0,44.4,67.6,93.5,27.1,78.3,38.6,50.0,45.1,11.6,2.6,50.0
664856,2019,519.0,44.2,72.9,85.5,24.0,71.2,40.2,53.2,45.7,18.1,6.3,83.9
664856,2020,174.0,46.0,66.3,94.3,22.3,57.1,42.0,60.0,42.5,16.2,6.3,72.7
664856,ALL,846.0,44.6,70.5,88.8,24.2,70.0,40.2,54.0,44.9,16.6,5.6,78.3
664856,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
621142,2018,300.0,47.7,67.8,74.2,29.3,60.9,42.0,58.6,47.7,30.1,6.3,68.4
621142,2019,1225.0,51.4,63.5,82.8,28.6,48.8,41.6,59.2,46.4,27.1,9.7,69.2
621142,2020,428.0,49.3,71.6,85.4,24.9,64.8,38.6,53.6,47.9,20.0,8.4,72.2
621142,ALL,1953.0,50.4,65.9,82.1,27.9,54.1,41.0,57.8,46.9,26.0,8.9,69.8
621142,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
519186,2015,233.0,45.1,62.9,71.2,34.4,50.0,42.1,61.3,47.2,37.3,9.4,72.7
519186,2016,124.0,44.4,63.6,100.0,24.6,64.7,40.3,43.3,41.9,11.5,4.0,100.0
519186,ALL,357.0,44.8,63.1,81.2,31.0,54.1,41.5,55.4,45.4,29.0,7.6,77.8
519186,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
434181,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
424805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
477569,2015,1035.0,50.7,70.5,78.4,32.5,60.8,44.2,65.8,51.8,27.1,8.0,77.1
477569,2016,1212.0,50.2,69.7,81.6,32.1,68.0,43.7,65.9,51.0,22.7,7.6,78.3
477569,2017,1038.0,49.8,72.5,77.1,32.1,64.5,44.8,60.1,52.3,26.7,7.5,89.6
477569,2018,663.0,52.3,65.7,81.1,25.6,66.7,47.8,72.4,46.6,22.3,6.2,95.1
477569,2019,61.0,50.8,74.2,82.6,26.7,75.0,36.1,60.0,50.8,19.4,3.3,50.0
477569,ALL,4009.0,50.6,70.0,79.5,31.1,65.0,44.7,65.3,50.8,24.8,7.4,83.1
477569,MLB,48.4,66.1,82.8,28.2,59.4,42.6,60.6,46.6,24.5,7.2,75.1,NA
502043,2015,3235.0,40.2,62.4,87.4,35.1,64.9,43.3,60.8,46.1,22.9,5.3,62.6
502043,2016,2468.0,40.8,59.5,88.5,34.9,63.9,43.7,59.4,44.9,22.8,4.2,62.5
502043,2017,2610.0,45.5,66.4,84.5,28.1,61.2,44.6,59.5,45.6,23.4,4.9,72.1
