id,Year,xwOBA,xBA,xSLG,xISO,xOBP,Brl,Brl%,EV,HardHit%,K%,BB%,Whiff%,xERA,FB Velo,FB Spin,CB Spin
543278,2019.0, , , , , , , , , , , , , ,2.0,55.0,1.0
463037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
672773,2019.0, , , , , , , , , , , , , ,70.0,57.0,NA
605218,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605218,2016.0, , , , , , , , , , , , , ,87.0,99.0,62.0
605218,2017.0, 91, 99, 99, 97, 67, 93, 85, 100, 96, 97, 1, 97, 91,83.0,100.0,56.0
605218,2018.0, 77, 87, 94, 95, 40, 94, 90, 98, 97, 89, 1, 94, 77,75.0,100.0,45.0
605218,2019.0, , , , , , , , , , , , , ,64.0,98.0,28.0
605218,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519267,2015.0, 21, 28, 2, 1, 82, 38, 0, 23, 6, 83, 100, 85, 21,17.0,55.0,97.0
519267,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519267,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430580,2015.0, 6, 13, 8, 9, 10, 1, 24, 8, 5, 12, 33, 16, 6,51.0,32.0,42.0
430580,2016.0, 0, 1, 0, 1, 0, 32, 1, 38, 24, 4, 17, 10, 0,36.0,25.0,46.0
608349,2015.0, 75, 88, 66, 34, 81, 59, 3, 10, 9, 88, 39, 51, 75,87.0,78.0,71.0
608349,2016.0, , , , , , , , , , , , , ,88.0,62.0,69.0
608349,2017.0, 96, 99, 99, 94, 86, 78, 53, 69, 56, 99, 4, 96, 96,96.0,91.0,71.0
608349,2018.0, 80, 94, 81, 48, 78, 68, 5, 0, 3, 99, 24, 90, 80,95.0,93.0,73.0
608349,2020.0, , , , , , , , , , , , , ,69.0,75.0,76.0
434637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605260,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605260,2019.0, , , , , , , , , , , , , ,64.0,27.0,97.0
117955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592233,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592233,2019.0, , , , , , , , , , , , , ,51.0,9.0,58.0
592233,2020.0, 59, 31, 71, 91, 22, 97, 99, 37, 32, 35, 54, 19, 59,41.0,5.0,60.0
458690,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458690,2017.0, , , , , , , , , , , , , ,42.0,38.0,27.0
458690,2018.0, 6, 3, 4, 10, 14, 53, 12, 6, 13, 1, 84, 1, 6,34.0,35.0,33.0
642229,2016.0, , , , , , , , , , , , , ,14.0,74.0,73.0
642229,2017.0, , , , , , , , , , , , , ,14.0,63.0,63.0
665001,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
665001,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502748,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502748,2016.0, , , , , , , , , , , , , ,46.0,58.0,58.0
502748,2017.0, 90, 94, 92, 85, 85, 46, 74, 85, 87, 90, 19, 84, 90,42.0,69.0,76.0
502748,2018.0, 81, 81, 73, 54, 85, 60, 16, 69, 81, 97, 64, 85, 81,51.0,63.0,73.0
502748,2019.0, 62, 74, 52, 33, 71, 42, 30, 13, 12, 63, 50, 20, 62,36.0,51.0,66.0
502748,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
630023,2018.0, 29, 13, 26, 42, 31, 49, 59, 26, 30, 38, 74, 43, 29,64.0,52.0,NA
630023,2019.0, 40, 30, 25, 22, 61, 13, 18, 65, 73, 40, 90, 26, 40,67.0,54.0,NA
630023,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
462480,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594977,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
456068,2015.0, 18, 23, 23, 25, 19, 17, 31, 21, 32, 31, 36, 26, 18,36.0,81.0,91.0
456068,2016.0, 53, 36, 54, 65, 55, 42, 85, 74, 75, 20, 76, 11, 53,38.0,80.0,94.0
456068,2017.0, 18, 21, 17, 18, 30, 7, 34, 21, 26, 9, 56, 2, 18,26.0,68.0,86.0
456068,2018.0, , , , , , , , , , , , , ,12.0,80.0,77.0
460701,2015.0, , , , , , , , , , , , , ,20.0,39.0,47.0
460701,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
642607,2019.0, 14, 11, 14, 19, 22, 47, 57, 81, 93, 1, 87, 0, 14,23.0,45.0,NA
462985,2015.0, 57, 37, 55, 67, 56, 85, 91, 63, 70, 19, 82, 10, 57,55.0,58.0,67.0
462985,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
501789,2015.0, 77, 83, 71, 53, 79, 62, 38, 73, 87, 76, 41, 37, 77,46.0,89.0,87.0
501789,2016.0, 91, 81, 92, 93, 92, 94, 95, 16, 43, 86, 80, 89, 91,53.0,96.0,84.0
501789,2017.0, , , , , , , , , , , , , ,33.0,92.0,85.0
501789,2018.0, 74, 52, 68, 79, 73, 82, 71, 94, 91, 81, 82, 89, 74,39.0,96.0,83.0
501789,2019.0, 88, 75, 78, 76, 91, 80, 70, 77, 85, 73, 78, 77, 88,24.0,95.0,86.0
501789,2020.0, 22, 23, 25, 31, 22, 56, 22, 7, 8, 57, 28, 65, 22,18.0,80.0,57.0
461791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607706,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
608641,2015.0, , , , , , , , , , , , , ,17.0,39.0,41.0
502229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596295,2018.0, 5, 8, 6, 10, 5, 38, 13, 65, 56, 37, 27, 29, 5,48.0,17.0,55.0
596295,2020.0, 54, 55, 80, 94, 26, 88, 96, 20, 70, 47, 15, 49, 54,43.0,23.0,46.0
518566,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518566,2018.0, , , , , , , , , , , , , ,53.0,66.0,NA
518566,2019.0, 46, 12, 72, 98, 9, 97, 97, 91, 43, 41, 19, 61, 46,53.0,55.0,56.0
346800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
434671,2015.0, 53, 50, 47, 43, 60, 12, 24, 64, 66, 53, 49, 51, 53,46.0,88.0,25.0
434671,2016.0, 34, 39, 33, 27, 44, 21, 46, 49, 44, 44, 49, 34, 34,32.0,72.0,21.0
434671,2017.0, 25, 24, 13, 10, 53, 21, 21, 23, 17, 49, 86, 47, 25,20.0,44.0,15.0
434671,2018.0, 84, 83, 82, 70, 86, 41, 74, 99, 98, 62, 60, 51, 84,13.0,57.0,13.0
434671,2019.0, 51, 42, 44, 49, 50, 13, 58, 86, 97, 20, 50, 25, 51,7.0,49.0,9.0
434671,2020.0, 21, 13, 17, 28, 25, 2, 20, 38, 47, 14, 66, 29, 21,7.0,24.0,4.0
519293,2015.0, 96, 99, 97, 82, 96, 74, 38, 58, 71, 99, 19, 98, 96,68.0,75.0,13.0
519293,2016.0, , , , , , , , , , , , , ,47.0,61.0,8.0
519293,2018.0, 99, 97, 97, 93, 99, 94, 91, 46, 80, 95, 69, 88, 99,48.0,31.0,4.0
519293,2019.0, 89, 86, 84, 75, 91, 80, 62, 22, 25, 98, 48, 92, 89,44.0,39.0,3.0
519293,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
621289,2018.0, , , , , , , , , , , , , ,80.0,86.0,48.0
621289,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518633,2015.0, 19, 29, 35, 46, 13, 35, 64, 28, 51, 29, 22, 25, 19,74.0,57.0,50.0
518633,2016.0, 57, 65, 36, 18, 80, 6, 12, 24, 35, 80, 85, 79, 57,84.0,45.0,36.0
518633,2017.0, 57, 49, 51, 55, 69, 28, 62, 57, 69, 46, 77, 51, 57,53.0,38.0,35.0
518633,2018.0, 13, 21, 16, 16, 17, 10, 32, 40, 33, 39, 21, 39, 13,56.0,54.0,39.0
518633,2019.0, 21, 30, 22, 17, 31, 23, 39, 31, 38, 32, 46, 40, 21,39.0,43.0,28.0
518633,2020.0, 37, 39, 30, 27, 44, 13, 44, 43, 56, 51, 44, 41, 37,37.0,26.0,23.0
456027,2015.0, , , , , , , , , , , , , ,75.0,49.0,NA
456027,2016.0, 19, 62, 28, 12, 18, 61, 37, 59, 26, 69, 10, 64, 19,69.0,42.0,1.0
605483,2016.0, 48, 51, 75, 87, 17, 82, 92, 78, 83, 74, 3, 81, 48,71.0,98.0,43.0
605483,2017.0, 57, 70, 63, 55, 54, 43, 80, 69, 75, 52, 16, 66, 57,72.0,90.0,54.0
605483,2018.0, 88, 89, 82, 64, 86, 18, 34, 73, 72, 92, 35, 95, 88,89.0,79.0,59.0
605483,2019.0, 91, 88, 93, 90, 89, 66, 89, 58, 83, 92, 33, 98, 91,84.0,70.0,46.0
605483,2020.0, 58, 58, 50, 44, 66, 13, 17, 58, 51, 84, 46, 86, 58,80.0,77.0,41.0
150274,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
150274,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592527,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
592527,2016.0, , , , , , , , , , , , , ,61.0,72.0,86.0
516935,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658792,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658792,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
658792,2019.0, , , , , , , , , , , , , ,11.0,69.0,29.0
605447,2019.0, , , , , , , , , , , , , ,75.0,51.0,NA
605447,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
469159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
448802,2015.0, 79, 62, 83, 89, 76, 50, 82, 68, 71, 41, 75, 28, 79,25.0,62.0,94.0
448802,2016.0, 50, 48, 53, 58, 48, 20, 56, 43, 43, 44, 53, 34, 50,24.0,77.0,93.0
448802,2017.0, 34, 28, 35, 42, 32, 21, 59, 47, 15, 31, 30, 62, 34,23.0,71.0,89.0
448802,2018.0, 16, 41, 21, 14, 14, 36, 17, 1, 4, 32, 8, 31, 16,8.0,51.0,83.0
621363,2019.0, 94, 100, 92, 57, 93, 74, 16, 25, 38, 95, 32, 93, 94,50.0,58.0,50.0
519105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543169,2016.0, 59, 68, 73, 76, 40, 76, 51, 34, 54, 41, 17, 68, 59,54.0,77.0,84.0
543169,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543169,2018.0, 5, 3, 12, 36, 1, 49, 49, 2, 8, 3, 18, 11, 5,36.0,65.0,NA
543169,2019.0, , , , , , , , , , , , , ,17.0,45.0,NA
452240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542953,2016.0, , , , , , , , , , , , , ,41.0,4.0,54.0
542953,2017.0, , , , , , , , , , , , , ,22.0,4.0,41.0
542953,2019.0, , , , , , , , , , , , , ,44.0,15.0,69.0
448694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543343,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502026,2015.0, 57, 30, 64, 84, 28, 79, 83, 73, 73, 71, 45, 77, 57,90.0,30.0,26.0
502026,2016.0, 86, 62, 92, 98, 59, 99, 100, 99, 96, 23, 56, 42, 86,89.0,24.0,34.0
502026,2017.0, 40, 50, 58, 62, 21, 61, 62, 98, 95, 19, 11, 47, 40,75.0,17.0,38.0
502026,2018.0, 91, 81, 89, 91, 78, 82, 86, 49, 11, 88, 37, 82, 91,83.0,29.0,51.0
502026,2019.0, 24, 19, 36, 55, 20, 80, 75, 88, 53, 29, 59, 14, 24,64.0,14.0,33.0
502026,2020.0, 34, 37, 63, 81, 11, 88, 91, 23, 10, 24, 10, 33, 34,53.0,8.0,34.0
518468,2015.0, 86, 79, 91, 96, 74, 95, 94, 93, 77, 56, 39, 78, 86,63.0,82.0,27.0
518468,2016.0, , , , , , , , , , , , , ,63.0,86.0,59.0
518468,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518468,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669270,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
669270,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
573186,2015.0, , , , , , , , , , , , , ,44.0,44.0,51.0
573186,2016.0, 55, 34, 56, 74, 57, 19, 71, 5, 4, 38, 75, 33, 55,41.0,69.0,86.0
573186,2017.0, 44, 25, 56, 76, 38, 11, 66, 14, 8, 35, 65, 45, 44,57.0,61.0,85.0
573186,2018.0, 31, 18, 46, 67, 31, 36, 51, 18, 10, 16, 53, 34, 31,38.0,79.0,51.0
573186,2019.0, 73, 50, 73, 88, 64, 37, 94, 61, 58, 30, 60, 45, 73,34.0,88.0,76.0
517593,2015.0, 59, 64, 48, 34, 68, 7, 20, 10, 11, 81, 58, 73, 59,86.0,81.0,76.0
517593,2016.0, 59, 77, 60, 47, 55, 23, 14, 1, 0, 87, 11, 70, 59,84.0,89.0,80.0
517593,2017.0, 49, 61, 51, 43, 51, 37, 16, 17, 62, 95, 24, 95, 49,81.0,95.0,86.0
517593,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607644,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607644,2019.0, 62, 57, 43, 34, 79, 18, 53, 77, 89, 22, 80, 23, 62,32.0,75.0,16.0
607644,2020.0, 84, 87, 59, 31, 97, 23, 35, 52, 48, 53, 95, 46, 84,61.0,87.0,28.0
133225,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
615868,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
544727,2015.0, 95, 93, 92, 88, 93, 85, 91, 91, 92, 88, 71, 97, 95,98.0,66.0,NA
544727,2016.0, 97, 91, 98, 100, 84, 96, 97, 94, 88, 83, 23, 95, 97,94.0,54.0,NA
544727,2017.0, , , , , , , , , , , , , ,91.0,37.0,NA
544727,2018.0, 86, 82, 91, 94, 74, 92, 96, 89, 54, 79, 32, 81, 86,92.0,47.0,NA
544727,2019.0, 30, 55, 62, 68, 5, 74, 69, 77, 69, 52, 2, 71, 30,87.0,32.0,NA
544727,2020.0, 41, 64, 75, 78, 12, 74, 85, 89, 86, 23, 4, 56, 41,92.0,37.0,13.0
425840,2015.0, 36, 57, 35, 20, 44, 62, 38, 73, 75, 60, 36, 59, 36,24.0,63.0,NA
571676,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571676,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
607237,2017.0, 7, 21, 11, 8, 5, 46, 31, 3, 5, 35, 5, 17, 7,33.0,3.0,NA
607237,2018.0, 64, 69, 69, 64, 53, 68, 42, 40, 40, 75, 29, 88, 64,80.0,16.0,NA
607237,2019.0, 78, 90, 97, 98, 34, 97, 95, 77, 83, 89, 2, 99, 78,81.0,13.0,NA
607237,2020.0, , , , , , , , , , , , , ,76.0,35.0,NA
459415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518813,2015.0, , , , , , , , , , , , , ,74.0,78.0,64.0
518813,2017.0, 88, 95, 88, 70, 86, 93, 90, 28, 23, 90, 13, 97, 88,60.0,67.0,44.0
518813,2018.0, 43, 60, 82, 88, 9, 94, 94, 77, 83, 49, 1, 82, 43,53.0,56.0,40.0
518813,2019.0, , , , , , , , , , , , , ,30.0,46.0,24.0
518813,2020.0, 91, 85, 85, 80, 90, 56, 52, 24, 26, 71, 78, 72, 91,49.0,58.0,35.0
606625,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606625,2018.0, 96, 98, 98, 95, 77, 92, 90, 97, 98, 89, 2, 97, 96,95.0,93.0,NA
606625,2019.0, 71, 91, 81, 63, 52, 80, 62, 75, 57, 80, 6, 77, 71,97.0,77.0,NA
527055,2015.0, , , , , , , , , , , , , ,98.0,82.0,NA
527055,2016.0, , , , , , , , , , , , , ,98.0,86.0,NA
527055,2017.0, 73, 85, 66, 39, 80, 71, 46, 28, 52, 81, 38, 88, 73,97.0,75.0,NA
527055,2018.0, , , , , , , , , , , , , ,98.0,86.0,NA
527055,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600526,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
600526,2017.0, 60, 66, 36, 22, 81, 51, 28, 3, 5, 55, 91, 48, 60,77.0,19.0,NA
519381,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
519381,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
656605,2019.0, 63, 37, 66, 88, 52, 80, 66, 75, 61, 80, 67, 47, 63,83.0,91.0,85.0
656605,2020.0, 10, 82, 21, 4, 7, 46, 10, 47, 20, 18, 0, 15, 10,62.0,60.0,63.0
622075,2018.0, , , , , , , , , , , , , ,85.0,47.0,NA
622075,2019.0, , , , , , , , , , , , , ,86.0,29.0,NA
622075,2020.0, 65, 59, 56, 55, 75, 65, 77, 63, 88, 31, 88, 59, 65,77.0,17.0,NA
605254,2017.0, 2, 1, 3, 7, 9, 28, 22, 25, 64, 20, 64, 25, 2,32.0,76.0,43.0
605254,2018.0, , , , , , , , , , , , , ,56.0,79.0,44.0
445204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
460059,2015.0, 7, 2, 17, 53, 5, 17, 62, 40, 17, 3, 69, 2, 7,69.0,3.0,13.0
460059,2016.0, 2, 1, 10, 39, 1, 30, 61, 34, 12, 1, 41, 5, 2,59.0,3.0,4.0
460059,2017.0, 12, 24, 19, 21, 7, 13, 18, 34, 14, 8, 12, 6, 12,37.0,2.0,6.0
605894,2015.0, , , , , , , , , , , , , ,13.0,86.0,80.0
605894,2016.0, , , , , , , , , , , , , ,67.0,94.0,77.0
501697,2016.0, 62, 48, 76, 90, 36, 97, 98, 63, 15, 32, 50, 28, 62,84.0,5.0,NA
501697,2017.0, 22, 26, 35, 45, 10, 78, 80, 12, 15, 18, 25, 42, 22,80.0,6.0,NA
501697,2018.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547943,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
547943,2017.0, 34, 34, 30, 28, 38, 21, 31, 41, 63, 48, 51, 62, 34,10.0,13.0,47.0
547943,2018.0, 88, 69, 68, 63, 95, 53, 40, 92, 93, 79, 95, 67, 88,8.0,10.0,61.0
547943,2019.0, 79, 40, 71, 90, 85, 32, 89, 93, 89, 50, 99, 47, 79,8.0,11.0,61.0
547943,2020.0, 82, 58, 79, 89, 80, 46, 94, 73, 90, 64, 79, 46, 82,5.0,6.0,54.0
607536,2017.0, 46, 36, 63, 77, 31, 31, 83, 79, 49, 12, 34, 11, 46,39.0,53.0,26.0
607536,2018.0, 58, 49, 60, 69, 51, 18, 76, 87, 91, 40, 47, 28, 58,31.0,54.0,18.0
607536,2019.0, 8, 6, 8, 11, 13, 20, 18, 25, 20, 10, 50, 18, 8,34.0,57.0,17.0
607536,2020.0, 24, 12, 34, 56, 25, 11, 66, 68, 58, 8, 62, 14, 24,35.0,84.0,40.0
543506,2015.0, 84, 62, 89, 98, 71, 100, 100, 99, 99, 39, 51, 83, 84,89.0,86.0,NA
543506,2016.0, 62, 70, 43, 24, 73, 49, 19, 26, 18, 71, 53, 76, 62,90.0,90.0,NA
543506,2017.0, 26, 19, 16, 18, 38, 46, 12, 44, 63, 54, 71, 36, 26,94.0,81.0,NA
543506,2018.0, , , , , , , , , , , , , ,89.0,68.0,NA
594986,2015.0, 14, 8, 25, 53, 8, 69, 56, 17, 19, 5, 31, 16, 14,3.0,8.0,49.0
594986,2016.0, 64, 49, 55, 59, 59, 87, 85, 49, 26, 11, 69, 22, 64,6.0,16.0,65.0
594986,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
594986,2019.0, 69, 60, 86, 96, 40, 95, 97, 42, 8, 48, 14, 35, 69,4.0,14.0,40.0
594986,2020.0, , , , , , , , , , , , , ,2.0,5.0,18.0
543101,2015.0, 45, 35, 45, 51, 45, 14, 52, 35, 39, 42, 58, 42, 45,57.0,21.0,12.0
543101,2016.0, 53, 36, 45, 54, 62, 31, 40, 41, 32, 49, 80, 35, 53,59.0,9.0,8.0
543101,2018.0, 46, 39, 29, 27, 65, 29, 38, 40, 69, 50, 81, 36, 46,63.0,24.0,0.0
543101,2019.0, 66, 60, 53, 48, 73, 13, 47, 37, 29, 58, 67, 35, 66,76.0,34.0,5.0
543101,2020.0, 7, 11, 9, 13, 9, 11, 10, 27, 8, 9, 33, 25, 7,78.0,26.0,0.0
503444,2016.0, 17, 14, 16, 19, 22, 49, 26, 30, 30, 6, 46, 25, 17,36.0,51.0,NA
572362,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572362,2016.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
572362,2018.0, 63, 32, 37, 42, 88, 38, 62, 56, 49, 35, 100, 22, 63,16.0,48.0,54.0
572362,2019.0, 32, 12, 31, 50, 42, 69, 69, 70, 59, 32, 80, 36, 32,19.0,64.0,65.0
572362,2020.0, 21, 31, 7, 2, 51, 13, 4, 24, 21, 32, 84, 7, 21,11.0,45.0,62.0
460069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543542,2015.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543542,2016.0, , , , , , , , , , , , , ,88.0,66.0,50.0
543542,2017.0, 43, 72, 79, 81, 12, 66, 51, 57, 75, 73, 2, 76, 43,89.0,75.0,53.0
407860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
400008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
472551,2015.0, 43, 77, 25, 5, 62, 59, 6, 30, 14, 62, 17, 61, 43,20.0,53.0,37.0
472551,2016.0, , , , , , , , , , , , , ,32.0,47.0,68.0
472551,2017.0, , , , , , , , , , , , , ,32.0,40.0,50.0
472551,2019.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425786,2015.0, , , , , , , , , , , , , ,24.0,58.0,97.0
605463,2019.0, , , , , , , , , , , , , ,73.0,43.0,NA
425844,2015.0, 94, 85, 89, 86, 96, 22, 77, 73, 89, 72, 93, 80, 94,45.0,88.0,75.0
425844,2016.0, 47, 41, 31, 23, 71, 12, 28, 69, 77, 43, 78, 45, 47,35.0,79.0,66.0
425844,2017.0, 78, 76, 59, 40, 92, 4, 28, 49, 69, 79, 91, 81, 78,23.0,84.0,71.0
425844,2018.0, 55, 44, 39, 38, 74, 7, 49, 63, 66, 59, 93, 56, 55,12.0,71.0,53.0
425844,2019.0, 80, 56, 63, 68, 91, 9, 64, 77, 75, 52, 98, 40, 80,11.0,63.0,44.0
425844,2020.0, 66, 41, 41, 40, 85, 4, 34, 77, 59, 55, 98, 58, 66,5.0,59.0,38.0
643778,2017.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
643778,2018.0, , , , , , , , , , , , , ,13.0,38.0,6.0
643778,2019.0, 77, 80, 77, 69, 61, 87, 81, 95, 93, 42, 19, 28, 77,11.0,30.0,22.0
643778,2020.0, 56, 50, 52, 51, 65, 88, 92, 90, 56, 40, 57, 39, 56,15.0,26.0,19.0
607219,2017.0, 63, 56, 72, 77, 43, 57, 78, 44, 43, 30, 29, 33, 63,84.0,18.0,51.0
607219,2018.0, 16, 13, 12, 16, 24, 6, 20, 49, 61, 12, 48, 8, 16,72.0,10.0,42.0
607219,2019.0, , , , , , , , , , , , , ,87.0,26.0,24.0
607219,2020.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
518452,2015.0, 31, 36, 39, 43, 34, 29, 30, 46, 60, 44, 31, 51, 31,46.0,7.0,39.0
