id,Year,Pitch,Team,Hand,#,MPH,Inches of Drop,vs Avg,% vs Avg,Inches of Break,vs Avg,% Break vs Avg
592314,2019.0,Curveball, ATL , R,190.0,79.4,47.9,-6.3,-12.0,4.7,-4.0,-46.0
592314,2019.0,Slider, ATL , R,538.0,85.4,33.8,-2.3,-6.0,3.5,-1.6,-31.0
592314,2019.0,4-Seamer, ATL , R,497.0,94.8,15.4,-0.2,-1.0,9.0,1.1,14.0
592314,2019.0,Changeup, ATL , R,179.0,86.7,25.6,-3.6,-12.0,13.9,0.1,1.0
592314,2018.0,4-Seamer, ATL , R,1219.0,96.3,13.5,1.0,7.0,8.1,0.3,4.0
592314,2018.0,Changeup, ATL , R,187.0,87.8,24.6,-4.4,-15.0,14.5,0.6,4.0
592314,2018.0,Slider, ATL , R,831.0,86.7,34.1,-0.3,-1.0,4.2,-0.1,-3.0
592314,2018.0,Curveball, ATL , R,305.0,80.0,48.3,-5.5,-10.0,4.8,-3.4,-41.0
592314,2018.0,Sinker, ATL , R,497.0,96.5,18.5,-1.1,-5.0,15.7,1.0,7.0
592314,2017.0,Changeup, ATL , R,155.0,86.2,24.9,-3.2,-11.0,15.0,1.5,11.0
592314,2017.0,Sinker, ATL , R,596.0,95.3,18.8,-0.3,-2.0,16.1,1.0,6.0
592314,2017.0,4-Seamer, ATL , R,1072.0,95.3,12.5,0.7,5.0,8.7,0.5,6.0
592314,2017.0,Curveball, ATL , R,316.0,79.5,47.3,-4.9,-9.0,4.3,-3.5,-45.0
592314,2017.0,Slider, ATL , R,618.0,86.0,33.0,-0.5,-1.0,3.5,-0.1,-2.0
592314,2016.0,Curveball, ATL , R,152.0,78.1,50.3,-3.7,-7.0,3.6,-4.1,-53.0
592314,2016.0,Slider, ATL , R,462.0,85.3,34.5,1.1,3.0,1.8,-0.9,-33.0
592314,2016.0,Changeup, ATL , R,169.0,85.8,24.3,-4.1,-14.0,15.8,2.3,17.0
592314,2016.0,4-Seamer, ATL , R,1030.0,95.9,12.9,0.0,0.0,13.0,3.8,42.0
592314,2016.0,Sinker, ATL , R,281.0,95.7,18.3,0.8,4.0,18.3,3.3,22.0
592314,2015.0,Sinker, ATL , R,285.0,95.4,18.8,0.5,3.0,18.1,3.1,21.0
592314,2015.0,Slider, ATL , R,198.0,84.5,35.9,0.7,2.0,2.2,-0.9,-29.0
592314,2015.0,Curveball, ATL , R,151.0,76.0,56.7,-0.7,-1.0,5.6,-2.6,-31.0
592314,2015.0,Changeup, ATL , R,52.0,85.1,26.6,-2.2,-8.0,11.0,-2.3,-18.0
592314,2015.0,4-Seamer, ATL , R,703.0,95.8,12.3,0.9,7.0,13.5,4.4,48.0
502327,2019.0,Slider, CWS , L,115.0,85.0,33.4,-3.9,-10.0,2.8,-2.8,-50.0
502327,2019.0,Sinker, CWS , L,1.0,92.5,26.2,2.6,11.0,20.3,4.9,32.0
502327,2019.0,Curveball, CWS , L,33.0,74.6,56.1,-3.1,-5.0,6.4,-5.3,-45.0
502327,2019.0,4-Seamer, CWS , L,423.0,91.8,18.4,-1.2,-7.0,13.2,5.6,73.0
502327,2019.0,Changeup, CWS , L,141.0,83.9,29.9,-2.5,-8.0,16.2,2.3,17.0
502327,2018.0,Changeup, CWS , L,363.0,82.4,30.7,-2.7,-8.0,15.0,1.4,11.0
502327,2018.0,4-Seamer, CWS , L,1275.0,90.8,19.1,-1.5,-8.0,12.1,4.7,64.0
502327,2018.0,Curveball, CWS , L,145.0,74.7,57.2,-3.6,-6.0,7.6,-3.3,-30.0
502327,2018.0,Sinker, CWS , L,66.0,89.0,26.3,-2.5,-9.0,16.1,0.7,4.0
502327,2018.0,Slider, CWS , L,73.0,83.5,35.7,-4.2,-11.0,4.5,-1.6,-26.0
502327,2017.0,Sinker, MIN , L,700.0,90.8,14.2,-8.6,-38.0,12.7,-2.5,-16.0
502327,2017.0,Cutter, MIN , L,39.0,85.1,27.4,2.5,8.0,2.9,0.2,9.0
502327,2017.0,Curveball, MIN , L,73.0,74.5,53.0,-7.1,-12.0,11.1,0.3,2.0
502327,2017.0,Slider, MIN , L,76.0,79.4,42.4,-2.1,-5.0,5.0,-3.7,-42.0
502327,2017.0,Changeup, MIN , L,245.0,82.9,24.6,-7.1,-23.0,15.4,1.7,12.0
502327,2017.0,4-Seamer, MIN , L,60.0,89.2,16.3,1.8,10.0,4.9,-4.0,-45.0
502327,2016.0,Changeup, MIN , L,667.0,83.3,28.4,-2.7,-9.0,16.6,3.7,29.0
502327,2016.0,Slider, MIN , L,176.0,79.2,47.1,1.3,3.0,4.8,-1.1,-18.0
502327,2016.0,Curveball, MIN , L,107.0,73.8,58.1,-3.1,-5.0,8.9,-0.1,-1.0
502327,2016.0,Sinker, MIN , L,2003.0,91.9,15.0,-5.2,-26.0,12.8,-1.7,-12.0
502327,2016.0,Cutter, MIN , L,164.0,85.9,31.4,-3.3,-12.0,0.5,-0.3,-37.0
502327,2015.0,Curveball, LAA , L,98.0,73.4,57.9,-3.7,-6.0,7.0,-1.8,-20.0
502327,2015.0,Cutter, LAA , L,340.0,86.6,26.9,0.6,2.0,0.3,0.2,227.0
502327,2015.0,Slider, LAA , L,251.0,79.4,45.1,0.5,1.0,3.5,-2.3,-40.0
502327,2015.0,Sinker, LAA , L,1898.0,90.9,17.4,-4.8,-22.0,12.3,-2.5,-17.0
502327,2015.0,Changeup, LAA , L,514.0,83.5,29.8,-1.5,-5.0,15.6,2.1,16.0
450282,2017.0,Sinker, MIN , L,40.0,90.0,21.1,-2.1,-9.0,14.8,-0.1,0.0
450282,2017.0,Slider, MIN , L,40.0,80.8,40.9,-0.1,0.0,2.2,-5.3,-71.0
450282,2017.0,4-Seamer, MIN , L,43.0,90.6,13.2,3.3,20.0,9.2,1.2,15.0
450282,2016.0,4-Seamer, MIN , L,24.0,92.0,16.9,-1.1,-7.0,9.8,0.9,9.0
450282,2016.0,Sinker, MIN , L,4.0,91.6,23.8,2.4,11.0,16.1,1.2,8.0
450282,2016.0,Slider, MIN , L,20.0,81.0,48.4,7.9,20.0,4.3,-1.3,-23.0
450282,2015.0,4-Seamer, MIN , L,527.0,94.4,11.5,2.8,19.0,11.7,2.7,30.0
450282,2015.0,Slider, MIN , L,243.0,82.8,39.3,1.4,4.0,0.8,-2.9,-78.0
450282,2015.0,Sinker, MIN , L,37.0,93.7,17.1,-2.8,-14.0,16.7,1.5,10.0
592804,2020.0,Changeup, CIN , R,30.0,83.8,28.5,-2.8,-9.0,10.7,-2.4,-18.0
592804,2020.0,4-Seamer, CIN , R,85.0,93.0,10.9,4.5,29.0,7.3,0.4,5.0
592804,2020.0,Curveball, CIN , R,32.0,76.6,62.4,4.8,8.0,9.9,-0.2,-2.0
592804,2019.0,Curveball, BOS , R,100.0,78.3,61.2,5.4,10.0,10.5,1.1,12.0
592804,2019.0,4-Seamer, BOS , R,210.0,93.7,11.5,4.2,27.0,5.5,-1.8,-25.0
592804,2019.0,Changeup, BOS , R,72.0,85.5,24.9,-5.1,-17.0,10.9,-2.5,-18.0
592804,2018.0,Changeup, BOS , R,65.0,84.8,27.6,-3.7,-12.0,11.3,-2.1,-16.0
592804,2018.0,4-Seamer, BOS , R,239.0,92.9,12.9,3.3,20.0,6.6,-0.8,-10.0
592804,2018.0,Curveball, BOS , R,126.0,77.9,59.7,3.2,6.0,10.5,1.1,12.0
592804,2016.0,Curveball, MIL , R,274.0,79.4,57.9,5.9,11.0,5.5,-1.3,-19.0
592804,2016.0,Cutter, MIL , R,2.0,95.1,6.7,10.8,62.0,0.8,0.3,67.0
592804,2016.0,Changeup, MIL , R,100.0,86.2,23.8,-3.6,-13.0,12.1,-1.1,-9.0
592804,2016.0,4-Seamer, MIL , R,730.0,94.7,8.7,4.2,33.0,6.4,-2.3,-27.0
592804,2015.0,Curveball, MIL , R,110.0,75.8,62.0,4.4,8.0,5.3,-2.7,-34.0
592804,2015.0,Cutter, MIL , R,2.0,91.5,14.2,7.0,33.0,2.8,2.9,-2857.0
592804,2015.0,4-Seamer, MIL , R,342.0,92.8,11.2,2.9,21.0,2.9,-5.3,-65.0
592804,2015.0,Changeup, MIL , R,179.0,84.5,25.8,-2.4,-8.0,11.2,-1.9,-14.0
506693,2017.0,Slider, PHI , R,16.0,85.5,28.7,-5.1,-15.0,7.2,3.4,91.0
506693,2017.0,4-Seamer, PHI , R,106.0,91.5,18.3,-3.3,-22.0,6.0,-1.1,-16.0
506693,2017.0,Sinker, PHI , R,55.0,91.5,23.3,2.3,11.0,14.3,-0.4,-3.0
506693,2017.0,Changeup, PHI , R,66.0,87.0,27.8,0.4,2.0,6.0,-7.3,-55.0
506693,2017.0,Curveball, PHI , R,11.0,79.5,42.9,-10.1,-19.0,10.5,3.2,44.0
506693,2015.0,Curveball, MIA , R,5.0,75.2,53.5,-3.9,-7.0,5.4,-0.5,-9.0
506693,2015.0,Slider, MIA , R,53.0,83.4,38.5,2.6,7.0,5.1,1.9,60.0
506693,2015.0,4-Seamer, MIA , R,73.0,91.8,15.4,-2.0,-15.0,8.2,0.5,6.0
506693,2015.0,Sinker, MIA , R,75.0,91.9,19.8,0.5,2.0,14.4,0.3,2.0
506693,2015.0,Changeup, MIA , R,87.0,87.6,26.5,1.9,8.0,10.5,-1.2,-11.0
571911,2017.0,Slider, LAA , R,9.0,84.7,41.6,5.7,16.0,5.2,0.9,22.0
571911,2017.0,4-Seamer, LAA , R,5.0,95.3,14.4,-1.2,-9.0,5.6,-2.8,-33.0
571911,2017.0,Sinker, LAA , R,4.0,95.2,16.8,-2.7,-14.0,12.5,-3.2,-20.0
571911,2016.0,Slider, MIL , R,18.0,90.8,26.7,1.8,7.0,2.8,-2.7,2030.0
571911,2016.0,Sinker, MIL , R,31.0,97.2,14.2,-2.8,-16.0,14.4,-0.6,-4.0
571911,2016.0,Curveball, MIL , R,5.0,86.2,38.4,-0.2,-1.0,1.3,-4.5,-141.0
545346,2017.0,Curveball, SD , R,8.0,74.0,64.2,3.3,5.0,8.2,-1.5,-15.0
545346,2017.0,Cutter, SD , R,51.0,86.1,31.5,-2.9,-10.0,3.5,0.9,35.0
545346,2017.0,4-Seamer, SD , R,56.0,90.2,18.9,-3.0,-19.0,0.2,-7.5,-103.0
545346,2017.0,Sinker, SD , R,52.0,89.8,18.5,-3.9,-17.0,11.3,-3.0,-21.0
545346,2017.0,Changeup, SD , R,5.0,82.5,23.6,-6.6,-22.0,8.9,-4.6,-34.0
545346,2015.0,Curveball, LAD , R,10.0,73.3,68.9,6.4,10.0,9.7,1.0,12.0
545346,2015.0,4-Seamer, LAD , R,29.0,90.4,20.6,-5.2,-34.0,9.0,1.2,16.0
545346,2015.0,Sinker, LAD , R,7.0,89.7,22.7,1.2,5.0,13.5,-0.8,-5.0
545346,2015.0,Slider, LAD , R,21.0,88.4,27.5,-2.3,-8.0,0.9,-1.4,-61.0
545346,2015.0,Changeup, LAD , R,16.0,84.2,21.6,-6.7,-24.0,7.7,-5.5,-42.0
407193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
457117,2017.0,Sinker, TEX , R,4.0,94.0,19.3,-0.4,-2.0,15.3,0.5,3.0
457117,2017.0,Changeup, TEX , R,7.0,84.7,32.0,2.7,9.0,17.0,3.7,27.0
457117,2017.0,4-Seamer, TEX , R,70.0,94.1,13.1,0.8,5.0,12.4,4.5,57.0
457117,2017.0,Slider, TEX , R,43.0,82.9,39.0,0.9,2.0,2.8,-2.7,-50.0
457117,2015.0,Sinker, TB , R,16.0,92.8,13.6,-6.4,-32.0,15.5,0.7,5.0
457117,2015.0,Changeup, TB , R,27.0,85.0,27.5,-1.2,-4.0,12.9,-0.5,-4.0
457117,2015.0,Slider, TB , R,150.0,83.1,33.0,-3.6,-10.0,4.4,1.1,32.0
457117,2015.0,Curveball, TB , R,5.0,80.7,39.4,-9.9,-20.0,5.4,-2.0,-27.0
457117,2015.0,4-Seamer, TB , R,178.0,91.9,13.0,2.0,14.0,9.6,1.4,18.0
430597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
502593,2019.0,Changeup, MIL , R,29.0,87.6,29.5,0.7,2.0,16.7,2.7,19.0
502593,2019.0,4-Seamer, MIL , R,1.0,93.2,21.4,-7.1,-50.0,15.3,10.0,188.0
502593,2019.0,Sinker, MIL , R,77.0,93.1,21.0,-0.2,-1.0,16.7,2.6,18.0
502593,2019.0,Slider, MIL , R,11.0,83.9,36.1,-1.1,-3.0,0.9,-6.4,-116.0
502593,2018.0,Changeup, TOR , R,63.0,88.3,29.2,0.9,3.0,17.5,3.6,26.0
502593,2018.0,4-Seamer, TOR , R,4.0,94.5,14.9,0.2,1.0,9.7,2.5,35.0
502593,2018.0,Sinker, TOR , R,519.0,94.8,20.1,0.4,2.0,16.1,2.0,14.0
502593,2018.0,Slider, TOR , R,204.0,85.6,35.4,1.1,3.0,0.4,-4.3,-110.0
502593,2017.0,Sinker, CWS , R,283.0,94.3,17.5,-0.8,-5.0,16.7,2.2,15.0
502593,2017.0,Slider, CWS , R,25.0,85.8,29.7,-2.5,-8.0,3.2,-6.3,-200.0
502593,2017.0,Changeup, CWS , R,115.0,87.6,25.4,-0.7,-3.0,16.4,2.6,19.0
502593,2017.0,4-Seamer, CWS , R,54.0,94.2,14.0,-0.7,-6.0,9.7,2.5,35.0
502593,2016.0,Slider, CWS , R,5.0,88.3,31.0,3.7,14.0,3.9,-5.0,-435.0
502593,2016.0,Changeup, CWS , R,33.0,86.3,28.3,1.3,5.0,9.4,-4.3,-31.0
502593,2016.0,Sinker, CWS , R,117.0,94.8,15.7,-1.7,-10.0,15.4,0.8,5.0
502593,2015.0,Changeup, CWS , R,142.0,86.7,28.0,1.2,5.0,13.7,0.1,1.0
502593,2015.0,Slider, CWS , R,54.0,89.0,27.8,0.6,2.0,3.9,-4.8,-533.0
502593,2015.0,Sinker, CWS , R,557.0,94.8,18.8,1.1,6.0,16.7,2.3,16.0
474256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605388,2020.0,4-Seamer, PHI , L,44.0,91.7,17.4,-1.1,-7.0,12.0,4.8,67.0
605388,2020.0,Sinker, PHI , L,30.0,91.3,24.2,0.5,2.0,18.7,3.7,25.0
605388,2020.0,Curveball, PHI , L,8.0,77.0,55.8,-1.4,-2.0,9.0,0.0,0.0
605388,2020.0,Slider, PHI , L,100.0,81.4,36.9,-3.9,-10.0,8.3,0.5,7.0
605388,2020.0,Changeup, PHI , L,37.0,83.5,30.9,-1.1,-3.0,14.3,0.8,6.0
605388,2019.0,Changeup, PHI , L,94.0,83.5,30.7,-1.4,-4.0,13.0,-0.5,-4.0
605388,2019.0,4-Seamer, PHI , L,35.0,92.7,18.4,-1.7,-10.0,11.3,3.4,43.0
605388,2019.0,Sinker, PHI , L,95.0,92.4,23.9,0.2,1.0,17.3,2.1,14.0
605388,2019.0,Curveball, PHI , L,63.0,77.2,57.4,-0.4,-1.0,9.7,0.2,2.0
605388,2019.0,Slider, PHI , L,176.0,81.3,39.7,-3.0,-7.0,11.5,2.4,26.0
605388,2018.0,Sinker, PHI , L,106.0,93.8,21.8,-0.1,-1.0,16.7,1.7,11.0
605388,2018.0,4-Seamer, PHI , L,181.0,94.1,16.9,-1.0,-6.0,10.6,2.7,34.0
605388,2018.0,Changeup, PHI , L,131.0,83.3,29.6,-2.9,-9.0,11.2,-2.2,-16.0
605388,2018.0,Slider, PHI , L,348.0,81.0,41.5,-1.7,-4.0,16.2,8.5,110.0
605388,2018.0,Curveball, PHI , L,65.0,78.2,58.5,1.9,3.0,9.9,1.1,13.0
605388,2017.0,Sinker, PHI , L,177.0,94.4,19.2,-1.2,-6.0,17.9,2.5,16.0
605388,2017.0,Curveball, PHI , L,80.0,77.0,53.5,-2.6,-5.0,9.2,0.2,2.0
605388,2017.0,Changeup, PHI , L,227.0,82.6,28.4,-2.8,-9.0,14.3,1.0,8.0
605388,2017.0,4-Seamer, PHI , L,122.0,94.3,14.8,-0.7,-5.0,11.6,3.0,36.0
605388,2017.0,Slider, PHI , L,291.0,82.7,34.3,-5.2,-13.0,7.9,1.8,30.0
605388,2016.0,4-Seamer, PHI , L,946.0,91.3,17.0,-1.6,-10.0,10.3,2.1,26.0
605388,2016.0,Slider, PHI , L,472.0,83.2,33.9,-3.5,-9.0,2.1,-2.0,-50.0
605388,2016.0,Curveball, PHI , L,104.0,76.3,57.5,0.4,1.0,8.3,0.3,3.0
605388,2016.0,Changeup, PHI , L,401.0,79.9,29.8,-2.0,-6.0,9.4,-2.8,-23.0
605388,2015.0,Slider, PHI , L,258.0,81.5,36.4,-4.0,-10.0,2.6,-2.0,-43.0
605388,2015.0,Curveball, PHI , L,42.0,74.4,57.9,-2.3,-4.0,6.8,-1.2,-15.0
605388,2015.0,4-Seamer, PHI , L,701.0,89.5,15.9,0.5,3.0,8.7,0.6,7.0
605388,2015.0,Changeup, PHI , L,235.0,78.5,32.0,-1.0,-3.0,9.5,-2.9,-23.0
605374,2015.0,Sinker, ATL , L,43.0,93.8,18.8,-0.4,-2.0,11.3,-3.5,-24.0
605374,2015.0,Slider, ATL , L,115.0,83.5,39.5,3.2,9.0,1.1,-2.2,-66.0
605374,2015.0,4-Seamer, ATL , L,292.0,93.7,16.1,-2.2,-16.0,1.5,-6.6,-81.0
592398,2015.0,Slider, WSH , R,53.0,84.7,35.7,0.9,3.0,5.8,2.9,101.0
592398,2015.0,Curveball, WSH , R,1.0,77.3,53.3,-1.6,-3.0,9.6,1.2,14.0
592398,2015.0,4-Seamer, WSH , R,43.0,91.2,18.9,-3.2,-20.0,11.5,3.2,39.0
592398,2015.0,Changeup, WSH , R,18.0,86.4,27.1,-0.2,-1.0,16.1,2.8,21.0
592398,2015.0,Sinker, WSH , R,83.0,91.7,21.2,0.3,2.0,16.7,1.9,13.0
445216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
622065,2020.0,Changeup, ARI , L,168.0,85.2,33.3,3.1,10.0,14.3,0.9,7.0
622065,2020.0,4-Seamer, ARI , L,158.0,91.2,17.4,-1.1,-7.0,9.6,2.7,39.0
622065,2020.0,Cutter, ARI , L,172.0,86.6,26.3,1.7,6.0,0.1,-2.4,-96.0
622065,2020.0,Sinker, ARI , L,103.0,90.4,24.7,0.7,3.0,16.6,1.8,12.0
622065,2020.0,Curveball, ARI , L,196.0,81.6,43.1,-5.3,-11.0,2.7,-4.0,-60.0
622065,2019.0,Changeup, ARI , L,266.0,84.5,36.0,4.8,15.0,14.8,1.7,13.0
622065,2019.0,4-Seamer, ARI , L,189.0,89.8,19.1,-1.3,-7.0,10.0,3.4,51.0
622065,2019.0,Sinker, ARI , L,294.0,89.0,26.4,1.3,5.0,17.4,3.0,21.0
622065,2019.0,Cutter, ARI , L,309.0,84.9,30.7,1.7,5.0,1.5,-1.5,-49.0
622065,2019.0,Curveball, ARI , L,266.0,81.5,46.6,-5.4,-10.0,2.4,-5.0,-68.0
457733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
517629,2016.0,Changeup, PIT , L,15.0,85.1,32.2,2.2,7.0,13.5,0.0,0.0
517629,2016.0,Slider, PIT , L,7.0,83.1,45.3,7.5,20.0,0.5,-4.6,-112.0
517629,2016.0,4-Seamer, PIT , L,35.0,92.2,21.1,-5.4,-35.0,8.6,-0.4,-4.0
657624,2020.0,4-Seamer, HOU , R,196.0,96.3,13.9,-0.2,-2.0,8.1,0.5,6.0
657624,2020.0,Changeup, HOU , R,47.0,88.8,31.8,2.4,8.0,15.4,1.3,9.0
657624,2020.0,Curveball, HOU , R,17.0,82.3,54.7,5.4,11.0,5.5,-2.5,-31.0
657624,2020.0,Slider, HOU , R,80.0,85.6,39.6,4.1,12.0,9.3,4.7,99.0
657624,2019.0,Curveball, HOU , R,18.0,81.6,55.0,3.5,7.0,6.6,-1.2,-16.0
657624,2019.0,Slider, HOU , R,232.0,84.5,43.1,5.4,14.0,13.0,7.3,129.0
657624,2019.0,4-Seamer, HOU , R,717.0,97.1,13.2,0.6,4.0,8.4,0.5,7.0
657624,2019.0,Changeup, HOU , R,165.0,89.0,32.8,4.0,14.0,16.5,1.7,11.0
657624,2018.0,Slider, HOU , R,53.0,85.6,38.7,2.1,6.0,9.1,4.0,79.0
657624,2018.0,Curveball, HOU , R,6.0,81.5,51.6,0.6,1.0,3.6,-4.9,-57.0
657624,2018.0,4-Seamer, HOU , R,209.0,97.1,15.8,-1.5,-10.0,13.2,4.9,60.0
657624,2018.0,Changeup, HOU , R,81.0,88.5,33.7,2.8,9.0,17.2,2.4,16.0
623465,2020.0,Changeup, BAL , R,21.0,85.9,34.1,3.9,13.0,7.8,-5.5,-41.0
623465,2020.0,Slider, BAL , R,75.0,83.6,42.0,3.8,10.0,15.8,9.9,167.0
623465,2020.0,4-Seamer, BAL , R,188.0,94.5,14.0,0.8,5.0,8.2,0.8,11.0
623465,2019.0,Changeup, BAL , R,43.0,85.6,34.2,3.3,11.0,10.9,-2.7,-20.0
623465,2019.0,Sinker, BAL , R,20.0,94.1,19.5,-2.4,-11.0,14.8,-0.3,-2.0
623465,2019.0,4-Seamer, BAL , R,356.0,94.1,15.6,0.2,1.0,10.0,2.1,27.0
623465,2019.0,Slider, BAL , R,148.0,84.6,44.9,7.1,19.0,7.4,2.1,39.0
623465,2018.0,Changeup, BAL , R,39.0,87.9,26.2,-3.2,-11.0,11.2,-2.7,-20.0
623465,2018.0,Slider, BAL , R,40.0,86.7,36.7,1.9,5.0,4.0,-0.3,-7.0
623465,2018.0,Sinker, BAL , R,8.0,94.0,19.3,-1.8,-9.0,12.9,-1.8,-12.0
623465,2018.0,4-Seamer, BAL , R,132.0,94.1,15.6,0.0,0.0,9.0,1.4,18.0
544931,2020.0,Sinker, WSH , R,1.0,92.8,19.3,-1.3,-7.0,16.3,2.3,17.0
544931,2020.0,Changeup, WSH , R,17.0,86.8,33.1,4.1,14.0,15.2,2.2,17.0
544931,2020.0,4-Seamer, WSH , R,38.0,91.7,18.6,-2.7,-17.0,10.7,4.0,59.0
544931,2020.0,Curveball, WSH , R,29.0,79.5,50.2,-2.7,-5.0,14.0,4.7,51.0
544931,2019.0,Sinker, WSH , R,665.0,93.7,20.2,-0.7,-3.0,15.8,1.6,11.0
544931,2019.0,Curveball, WSH , R,1037.0,81.2,49.5,-2.0,-4.0,12.9,4.2,48.0
544931,2019.0,4-Seamer, WSH , R,969.0,93.9,15.7,-0.6,-4.0,9.6,2.4,33.0
544931,2019.0,Slider, WSH , R,12.0,87.8,29.0,-2.5,-8.0,4.0,1.1,38.0
544931,2019.0,Changeup, WSH , R,699.0,87.7,32.1,3.7,13.0,15.5,1.6,11.0
544931,2018.0,Sinker, WSH , R,140.0,93.9,19.9,-0.3,-2.0,15.9,1.7,12.0
544931,2018.0,4-Seamer, WSH , R,979.0,94.6,15.1,-0.3,-2.0,8.9,1.8,25.0
544931,2018.0,Changeup, WSH , R,428.0,88.0,30.5,2.3,8.0,15.6,1.8,13.0
544931,2018.0,Curveball, WSH , R,421.0,81.6,50.7,-0.3,-1.0,12.5,4.6,59.0
544931,2018.0,Slider, WSH , R,187.0,87.6,30.5,-1.2,-4.0,4.7,1.3,37.0
544931,2017.0,Slider, WSH , R,156.0,89.0,25.7,-2.3,-8.0,4.7,2.5,112.0
544931,2017.0,Curveball, WSH , R,582.0,82.4,47.9,0.4,1.0,12.9,5.0,64.0
544931,2017.0,Sinker, WSH , R,247.0,95.0,17.3,-1.4,-7.0,16.6,1.7,11.0
544931,2017.0,4-Seamer, WSH , R,1214.0,95.4,12.1,0.7,5.0,9.5,1.9,25.0
544931,2017.0,Changeup, WSH , R,467.0,88.6,27.1,1.5,6.0,15.2,1.2,9.0
544931,2016.0,Curveball, WSH , R,301.0,82.0,49.2,1.6,3.0,10.7,4.1,62.0
544931,2016.0,Changeup, WSH , R,311.0,89.4,25.7,0.7,3.0,16.8,2.5,17.0
544931,2016.0,Slider, WSH , R,402.0,89.8,24.0,-2.3,-9.0,1.7,0.4,33.0
544931,2016.0,Sinker, WSH , R,172.0,95.5,13.0,-4.1,-24.0,15.2,0.5,4.0
544931,2016.0,4-Seamer, WSH , R,1188.0,95.5,11.3,1.2,10.0,11.0,2.6,32.0
544931,2015.0,Slider, WSH , R,14.0,89.1,32.9,5.3,19.0,1.8,0.3,20.0
544931,2015.0,4-Seamer, WSH , R,1052.0,96.0,11.8,0.4,3.0,10.9,2.6,32.0
544931,2015.0,Changeup, WSH , R,274.0,89.0,26.5,1.1,4.0,17.1,3.0,22.0
544931,2015.0,Sinker, WSH , R,208.0,96.1,13.5,-3.3,-20.0,15.3,0.8,5.0
544931,2015.0,Curveball, WSH , R,447.0,82.4,48.1,1.6,3.0,10.5,3.6,51.0
465015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
543518,2015.0,Curveball, MIA , R,33.0,83.7,38.7,-7.0,-15.0,6.9,-0.1,-2.0
543518,2015.0,Changeup, MIA , R,6.0,89.6,20.5,-7.6,-27.0,15.7,2.2,16.0
543518,2015.0,4-Seamer, MIA , R,94.0,94.1,14.6,0.1,0.0,15.7,6.4,69.0
543518,2015.0,Slider, MIA , R,10.0,87.7,30.0,-1.9,-6.0,3.9,-6.1,-285.0
543716,2016.0,4-Seamer, SEA , L,126.0,91.7,15.0,0.2,1.0,6.5,-1.9,-22.0
543716,2016.0,Slider, SEA , L,40.0,82.4,39.3,1.3,3.0,0.3,-4.0,-94.0
543716,2016.0,Changeup, SEA , L,21.0,85.3,25.8,-2.9,-10.0,12.9,-0.7,-5.0
543716,2015.0,4-Seamer, SEA , L,266.0,93.0,14.3,0.2,1.0,7.4,-1.0,-11.0
543716,2015.0,Changeup, SEA , L,106.0,85.9,27.8,-0.8,-3.0,14.8,1.1,8.0
543716,2015.0,Slider, SEA , L,72.0,83.4,36.0,-0.9,-3.0,1.6,-5.0,-147.0
543716,2015.0,Sinker, SEA , L,1.0,93.1,22.8,2.9,15.0,5.6,-9.2,-62.0
518493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
425514,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
542669,2015.0,Changeup, BOS , R,35.0,82.9,34.0,2.1,7.0,10.3,-3.3,-24.0
542669,2015.0,Slider, BOS , R,55.0,83.8,36.3,-1.2,-3.0,5.3,1.7,47.0
542669,2015.0,Sinker, BOS , R,17.0,94.5,22.9,3.7,19.0,11.8,-3.1,-21.0
542669,2015.0,Splitter, BOS , R,5.0,88.6,23.5,-4.6,-16.0,12.3,-0.6,-5.0
542669,2015.0,4-Seamer, BOS , R,119.0,93.8,15.5,-0.9,-6.0,8.3,-0.7,-8.0
572038,2016.0,Slider, NYY , R,9.0,86.5,32.8,0.2,0.0,6.5,4.0,160.0
572038,2016.0,4-Seamer, NYY , R,9.0,95.9,11.4,1.4,11.0,9.0,-0.5,-6.0
572038,2015.0,Slider, NYY , R,213.0,85.3,34.0,-0.5,-2.0,5.1,2.0,67.0
572038,2015.0,4-Seamer, NYY , R,258.0,95.2,13.3,0.4,3.0,7.0,-2.1,-23.0
572038,2015.0,Cutter, NYY , R,4.0,94.9,17.1,2.6,13.0,1.1,-0.5,-30.0
444857,2017.0,Changeup, CIN , R,78.0,81.7,31.8,0.7,2.0,15.7,2.7,21.0
444857,2017.0,Cutter, CIN , R,648.0,88.3,23.0,2.8,11.0,1.5,-0.4,-20.0
444857,2017.0,Curveball, CIN , R,505.0,75.5,51.4,-6.1,-11.0,14.1,3.9,38.0
444857,2017.0,Sinker, CIN , R,557.0,89.4,24.4,1.3,6.0,14.0,-0.2,-1.0
444857,2017.0,4-Seamer, CIN , R,116.0,89.1,20.2,-3.2,-19.0,8.2,0.5,6.0
