id,Year,team,league,BF,W,L,ERA,G,GS,SV,IP,H,R,ER,HR,BB,SO,WHIP
123801,2000.0,BOS,AL,706.0,6.0,10.0,5.48,51.0,17.0,0.0,159.1,170.0,107.0,97.0,31.0,65.0,102.0,1.47
123801,2001.0,BOS,AL,732.0,9.0,12.0,3.90,45.0,17.0,3.0,168.2,156.0,84.0,73.0,13.0,73.0,148.0,1.36
123801,2002.0,BOS,AL,657.0,11.0,5.0,2.81,45.0,15.0,3.0,163.1,121.0,57.0,51.0,15.0,51.0,134.0,1.05
123801,2003.0,BOS,AL,872.0,11.0,7.0,4.09,35.0,33.0,1.0,202.1,193.0,106.0,92.0,23.0,71.0,169.0,1.30
123801,2004.0,BOS,AL,831.0,12.0,10.0,4.87,32.0,30.0,0.0,188.1,197.0,121.0,102.0,29.0,63.0,116.0,1.38
123801,2005.0,BOS,AL,943.0,16.0,12.0,4.15,33.0,33.0,0.0,225.1,210.0,113.0,104.0,35.0,68.0,151.0,1.23
123801,2006.0,BOS,AL,610.0,7.0,11.0,4.63,23.0,23.0,0.0,140.0,135.0,80.0,72.0,19.0,51.0,90.0,1.33
123801,2007.0,BOS,AL,800.0,17.0,12.0,4.76,31.0,31.0,0.0,189.0,191.0,104.0,100.0,22.0,64.0,110.0,1.35
123801,2008.0,BOS,AL,754.0,10.0,11.0,4.13,30.0,30.0,0.0,181.0,154.0,89.0,83.0,25.0,60.0,117.0,1.18
123801,2009.0,BOS,AL,572.0,11.0,5.0,4.58,21.0,21.0,0.0,129.2,137.0,67.0,66.0,12.0,50.0,72.0,1.44
123801,2010.0,BOS,AL,610.0,4.0,10.0,5.34,32.0,19.0,0.0,140.0,153.0,92.0,83.0,19.0,36.0,84.0,1.35
123801,2011.0,BOS,AL,677.0,7.0,8.0,5.12,33.0,23.0,0.0,154.2,163.0,110.0,88.0,25.0,47.0,93.0,1.36
444382,2008.0,DET,AL,117.0,2.0,1.0,5.40,5.0,5.0,0.0,26.2,36.0,19.0,16.0,3.0,5.0,9.0,1.54
444382,2009.0,DET,AL,145.0,1.0,1.0,4.46,10.0,4.0,0.0,34.1,40.0,19.0,17.0,7.0,12.0,19.0,1.51
444382,2010.0,DET,AL,303.0,4.0,1.0,4.63,47.0,1.0,0.0,68.0,84.0,37.0,35.0,7.0,22.0,26.0,1.56
425794,2005.0,STL,NL,9.0,0.0,0.0,13.50,2.0,0.0,0.0,2.0,2.0,3.0,3.0,1.0,1.0,0.0,1.50
425794,2006.0,STL,NL,309.0,2.0,1.0,3.12,61.0,0.0,3.0,75.0,64.0,26.0,26.0,6.0,22.0,72.0,1.15
425794,2007.0,STL,NL,882.0,14.0,12.0,3.70,32.0,32.0,0.0,202.0,212.0,93.0,83.0,13.0,70.0,136.0,1.40
425794,2008.0,STL,NL,544.0,11.0,3.0,3.20,20.0,20.0,0.0,132.0,122.0,51.0,47.0,12.0,34.0,91.0,1.18
425794,2009.0,STL,NL,970.0,19.0,8.0,2.63,34.0,34.0,0.0,233.0,216.0,75.0,68.0,17.0,66.0,212.0,1.21
425794,2010.0,STL,NL,910.0,20.0,11.0,2.42,33.0,33.0,0.0,230.1,186.0,68.0,62.0,15.0,56.0,213.0,1.05
425794,2012.0,STL,NL,831.0,14.0,13.0,3.94,32.0,32.0,0.0,198.2,196.0,96.0,87.0,15.0,52.0,184.0,1.25
425794,2013.0,STL,NL,956.0,19.0,9.0,2.94,34.0,34.0,0.0,241.2,223.0,83.0,79.0,15.0,35.0,219.0,1.07
425794,2014.0,STL,NL,898.0,20.0,9.0,2.38,32.0,32.0,0.0,227.0,184.0,64.0,60.0,10.0,50.0,179.0,1.03
425794,2015.0,STL,NL,111.0,2.0,1.0,1.61,7.0,4.0,0.0,28.0,25.0,7.0,5.0,0.0,4.0,20.0,1.04
425794,2016.0,STL,NL,847.0,13.0,9.0,4.62,33.0,33.0,0.0,198.2,220.0,108.0,102.0,22.0,59.0,161.0,1.40
425794,2017.0,STL,NL,546.0,12.0,5.0,5.11,24.0,23.0,0.0,123.1,140.0,73.0,70.0,14.0,45.0,96.0,1.50
425794,2018.0,STL,NL,181.0,2.0,4.0,4.46,8.0,8.0,0.0,40.1,41.0,21.0,20.0,5.0,18.0,40.0,1.46
425794,2019.0,STL,NL,745.0,14.0,10.0,4.19,31.0,31.0,0.0,171.2,181.0,83.0,80.0,22.0,64.0,153.0,1.43
425794,2020.0,STL,NL,262.0,5.0,3.0,3.15,10.0,10.0,0.0,65.2,54.0,25.0,23.0,9.0,15.0,54.0,1.05
462956,2007.0,HOU,NL,85.0,2.0,1.0,7.11,5.0,3.0,0.0,19.0,22.0,15.0,15.0,5.0,7.0,11.0,1.53
462956,2009.0,HOU,NL,448.0,3.0,11.0,6.27,23.0,17.0,0.0,97.2,126.0,73.0,68.0,20.0,37.0,93.0,1.67
462956,2010.0,HOU,NL,411.0,1.0,9.0,5.11,19.0,14.0,0.0,91.2,95.0,63.0,52.0,4.0,46.0,83.0,1.54
462956,2011.0,2,Teams,599.0,4.0,10.0,4.46,39.0,20.0,0.0,139.1,146.0,74.0,69.0,13.0,55.0,133.0,1.44
462956,2011.0,COL,NL,68.0,0.0,4.0,7.36,18.0,0.0,0.0,14.2,23.0,12.0,12.0,3.0,7.0,14.0,2.05
462956,2011.0,KC,AL,531.0,4.0,6.0,4.11,21.0,20.0,0.0,124.2,123.0,62.0,57.0,10.0,48.0,119.0,1.37
462956,2012.0,KC,AL,156.0,3.0,1.0,1.67,7.0,7.0,0.0,37.2,31.0,8.0,7.0,3.0,15.0,39.0,1.22
462956,2014.0,CWS,AL,103.0,0.0,2.0,11.29,4.0,4.0,0.0,18.1,35.0,24.0,23.0,6.0,12.0,14.0,2.56
523848,2013.0,LAD,NL,39.0,0.0,0.0,2.16,9.0,0.0,0.0,8.1,11.0,3.0,2.0,0.0,3.0,4.0,1.68
523848,2014.0,LAD,NL,30.0,0.0,0.0,11.37,5.0,0.0,0.0,6.1,7.0,8.0,8.0,2.0,3.0,8.0,1.58
523848,2015.0,TB,AL,19.0,1.0,0.0,0.00,4.0,0.0,0.0,5.2,2.0,0.0,0.0,0.0,2.0,5.0,0.71
523848,2016.0,SD,NL,155.0,1.0,0.0,5.05,34.0,0.0,0.0,35.2,34.0,23.0,20.0,5.0,17.0,20.0,1.43
228594,1999.0,CLE,AL,68.0,1.0,1.0,8.36,12.0,0.0,0.0,14.0,20.0,15.0,13.0,2.0,6.0,16.0,1.86
228594,2001.0,CLE,AL,118.0,2.0,0.0,1.98,26.0,0.0,1.0,27.1,20.0,7.0,6.0,3.0,18.0,29.0,1.39
228594,2002.0,CLE,AL,237.0,2.0,2.0,5.26,51.0,0.0,1.0,51.1,49.0,32.0,30.0,8.0,35.0,65.0,1.64
228594,2003.0,CLE,AL,293.0,2.0,2.0,2.29,68.0,0.0,8.0,74.2,52.0,21.0,19.0,9.0,20.0,82.0,0.96
228594,2004.0,CLE,AL,336.0,7.0,3.0,3.72,72.0,0.0,5.0,77.1,69.0,32.0,32.0,11.0,41.0,78.0,1.42
228594,2005.0,CLE,AL,288.0,3.0,4.0,3.10,58.0,0.0,1.0,72.2,55.0,28.0,25.0,11.0,15.0,48.0,0.96
228594,2006.0,2,Teams,189.0,1.0,2.0,3.89,41.0,0.0,0.0,44.0,40.0,20.0,19.0,6.0,17.0,28.0,1.30
228594,2006.0,BOS,AL,42.0,0.0,1.0,3.72,8.0,0.0,0.0,9.2,8.0,4.0,4.0,2.0,3.0,5.0,1.14
228594,2006.0,CWS,AL,147.0,1.0,1.0,3.93,33.0,0.0,0.0,34.1,32.0,16.0,15.0,4.0,14.0,23.0,1.34
228594,2007.0,KC,AL,289.0,1.0,4.0,2.45,65.0,0.0,4.0,69.2,61.0,19.0,19.0,8.0,27.0,52.0,1.26
228594,2008.0,MIL,NL,193.0,1.0,2.0,5.31,45.0,0.0,2.0,42.1,47.0,25.0,25.0,6.0,25.0,27.0,1.70
228594,2009.0,MIL,NL,6.0,0.0,0.0,18.00,1.0,0.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,4.00
228594,2010.0,MIL,NL,104.0,0.0,0.0,5.01,23.0,0.0,0.0,23.1,25.0,14.0,13.0,2.0,8.0,16.0,1.41
493547,2012.0,HOU,NL,127.0,0.0,1.0,3.86,26.0,0.0,0.0,30.1,27.0,14.0,13.0,2.0,10.0,34.0,1.22
493547,2013.0,TOR,AL,19.0,0.0,0.0,6.75,3.0,0.0,0.0,4.0,6.0,3.0,3.0,0.0,1.0,6.0,1.75
594815,2015.0,DET,AL,50.0,0.0,0.0,6.35,9.0,0.0,0.0,11.1,12.0,8.0,8.0,3.0,4.0,6.0,1.41
594815,2017.0,DET,AL,49.0,0.0,0.0,6.75,11.0,0.0,0.0,9.1,17.0,7.0,7.0,2.0,5.0,6.0,2.36
460156,2011.0,TB,AL,160.0,2.0,1.0,2.92,40.0,0.0,0.0,37.0,34.0,15.0,12.0,3.0,16.0,32.0,1.35
460156,2012.0,TB,AL,83.0,2.0,2.0,5.09,15.0,0.0,0.0,17.2,16.0,12.0,10.0,2.0,12.0,15.0,1.58
460156,2013.0,TB,AL,83.0,3.0,1.0,6.52,26.0,0.0,0.0,19.1,18.0,15.0,14.0,4.0,7.0,29.0,1.29
460156,2014.0,TB,AL,138.0,2.0,2.0,3.71,29.0,0.0,0.0,34.0,28.0,14.0,14.0,5.0,11.0,24.0,1.15
460156,2015.0,TB,AL,245.0,2.0,6.0,4.27,63.0,0.0,1.0,59.0,55.0,28.0,28.0,10.0,15.0,44.0,1.19
459967,2010.0,CIN,NL,217.0,2.0,5.0,4.50,15.0,6.0,0.0,48.0,50.0,24.0,24.0,6.0,25.0,37.0,1.56
459967,2011.0,CIN,NL,307.0,2.0,1.0,3.71,43.0,4.0,0.0,77.2,57.0,33.0,32.0,10.0,21.0,73.0,1.00
459967,2012.0,CIN,NL,237.0,3.0,3.0,3.14,48.0,0.0,0.0,57.1,46.0,22.0,20.0,3.0,23.0,61.0,1.20
459967,2013.0,CIN,NL,251.0,2.0,1.0,2.66,63.0,0.0,1.0,61.0,50.0,18.0,18.0,4.0,24.0,66.0,1.21
459967,2014.0,CIN,NL,251.0,1.0,4.0,3.81,62.0,0.0,0.0,56.2,62.0,27.0,24.0,6.0,24.0,48.0,1.52
459967,2015.0,CIN,NL,83.0,0.0,2.0,3.15,19.0,0.0,0.0,20.0,16.0,9.0,7.0,2.0,7.0,15.0,1.15
454537,2007.0,CIN,NL,176.0,4.0,2.0,2.51,47.0,0.0,0.0,43.0,28.0,15.0,12.0,2.0,22.0,36.0,1.16
454537,2008.0,CIN,NL,257.0,5.0,1.0,3.22,54.0,0.0,0.0,58.2,56.0,24.0,21.0,6.0,25.0,58.0,1.38
454537,2009.0,CIN,NL,265.0,1.0,0.0,4.40,53.0,0.0,0.0,59.1,61.0,30.0,29.0,5.0,23.0,45.0,1.42
454537,2010.0,CIN,NL,10.0,0.0,0.0,0.00,4.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.00
454537,2011.0,CIN,NL,23.0,0.0,0.0,3.86,6.0,0.0,0.0,4.2,6.0,2.0,2.0,1.0,3.0,3.0,1.93
454537,2012.0,MIN,AL,245.0,3.0,2.0,2.18,64.0,0.0,5.0,62.0,41.0,21.0,15.0,5.0,16.0,55.0,0.92
454537,2013.0,MIN,AL,281.0,2.0,9.0,3.82,71.0,0.0,2.0,66.0,61.0,29.0,28.0,6.0,22.0,61.0,1.26
454537,2014.0,MIN,AL,272.0,3.0,5.0,4.36,68.0,0.0,3.0,64.0,58.0,34.0,31.0,6.0,25.0,46.0,1.30
518764,2013.0,MIL,NL,286.0,1.0,5.0,3.69,31.0,7.0,0.0,68.1,71.0,29.0,28.0,10.0,21.0,37.0,1.35
518764,2015.0,CIN,NL,13.0,0.0,0.0,0.00,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,3.0,1.00
502102,2011.0,DET,AL,127.0,0.0,2.0,4.34,14.0,2.0,0.0,29.0,28.0,16.0,14.0,2.0,11.0,14.0,1.34
502102,2012.0,DET,AL,189.0,2.0,1.0,3.88,27.0,1.0,0.0,46.1,49.0,25.0,20.0,6.0,8.0,29.0,1.23
502102,2013.0,MIA,NL,15.0,0.0,1.0,10.13,2.0,0.0,0.0,2.2,6.0,3.0,3.0,0.0,2.0,2.0,3.00
605400,2015.0,PHI,NL,318.0,6.0,2.0,3.59,13.0,13.0,0.0,77.2,74.0,31.0,31.0,11.0,19.0,68.0,1.20
605400,2016.0,PHI,NL,483.0,6.0,9.0,4.78,20.0,20.0,0.0,111.0,116.0,68.0,59.0,10.0,29.0,121.0,1.31
605400,2017.0,PHI,NL,693.0,12.0,11.0,3.54,27.0,27.0,0.0,168.0,154.0,67.0,66.0,18.0,49.0,184.0,1.21
605400,2018.0,PHI,NL,831.0,17.0,6.0,2.37,33.0,33.0,0.0,212.1,149.0,57.0,56.0,17.0,58.0,224.0,0.97
605400,2019.0,PHI,NL,852.0,12.0,7.0,3.87,34.0,34.0,0.0,202.1,176.0,91.0,87.0,27.0,80.0,229.0,1.27
605400,2020.0,PHI,NL,289.0,5.0,5.0,3.28,12.0,12.0,0.0,71.1,54.0,31.0,26.0,9.0,23.0,96.0,1.08
592614,2016.0,OAK,AL,128.0,1.0,3.0,11.47,7.0,5.0,0.0,24.1,48.0,31.0,31.0,12.0,7.0,17.0,2.26
592614,2017.0,2,Teams,103.0,0.0,1.0,6.65,10.0,2.0,0.0,23.0,30.0,19.0,17.0,6.0,4.0,11.0,1.48
592614,2017.0,SD,NL,24.0,0.0,1.0,7.71,1.0,1.0,0.0,4.2,9.0,4.0,4.0,2.0,2.0,3.0,2.36
592614,2017.0,SEA,AL,79.0,0.0,0.0,6.38,9.0,1.0,0.0,18.1,21.0,15.0,13.0,4.0,2.0,8.0,1.25
444447,2011.0,TOR,AL,8.0,0.0,0.0,0.00,3.0,0.0,0.0,2.1,1.0,0.0,0.0,0.0,0.0,3.0,0.43
444447,2012.0,TOR,AL,72.0,0.0,0.0,6.32,14.0,0.0,0.0,15.2,21.0,12.0,11.0,2.0,5.0,9.0,1.66
453241,2013.0,PIT,NL,46.0,0.0,2.0,6.10,4.0,1.0,0.0,10.1,12.0,7.0,7.0,0.0,4.0,9.0,1.55
453241,2014.0,MIN,AL,64.0,0.0,1.0,4.73,3.0,3.0,0.0,13.1,17.0,7.0,7.0,2.0,9.0,12.0,1.95
582494,2016.0,BOS,AL,25.0,1.0,0.0,0.00,7.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,2.0,5.0,1.33
582494,2017.0,BOS,AL,141.0,2.0,1.0,3.79,57.0,0.0,0.0,35.2,22.0,16.0,15.0,7.0,13.0,31.0,0.98
582494,2018.0,BOS,AL,40.0,0.0,1.0,8.10,9.0,0.0,0.0,6.2,10.0,6.0,6.0,2.0,5.0,8.0,2.25
582494,2019.0,ARI,NL,37.0,1.0,0.0,4.91,11.0,0.0,0.0,7.1,8.0,4.0,4.0,1.0,7.0,9.0,2.05
461212,2008.0,SF,NL,67.0,0.0,2.0,8.53,3.0,3.0,0.0,12.2,17.0,13.0,12.0,1.0,13.0,3.0,2.37
461212,2009.0,LAA,AL,505.0,11.0,2.0,3.93,40.0,13.0,0.0,121.1,105.0,55.0,53.0,12.0,55.0,69.0,1.32
461212,2010.0,LAA,AL,157.0,1.0,2.0,4.54,14.0,1.0,0.0,33.2,38.0,20.0,17.0,1.0,20.0,17.0,1.72
461212,2011.0,LAA,AL,69.0,1.0,1.0,5.74,3.0,3.0,0.0,15.2,19.0,11.0,10.0,0.0,4.0,7.0,1.47
461212,2012.0,SD,NL,10.0,0.0,0.0,9.00,3.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.00
475054,2013.0,ARI,NL,95.0,1.0,0.0,4.03,21.0,0.0,0.0,22.1,18.0,10.0,10.0,3.0,13.0,24.0,1.39
475054,2014.0,NYY,AL,13.0,0.0,0.0,9.00,3.0,0.0,0.0,2.0,3.0,3.0,2.0,0.0,3.0,4.0,3.00
475054,2015.0,BAL,AL,177.0,4.0,2.0,4.14,36.0,0.0,0.0,41.1,44.0,19.0,19.0,4.0,17.0,38.0,1.48
475054,2016.0,2,Teams,124.0,2.0,0.0,3.64,30.0,0.0,0.0,29.2,22.0,12.0,12.0,2.0,14.0,37.0,1.21
475054,2016.0,BAL,AL,44.0,1.0,0.0,3.72,9.0,0.0,0.0,9.2,8.0,4.0,4.0,2.0,7.0,11.0,1.55
475054,2016.0,ATL,NL,80.0,1.0,0.0,3.60,21.0,0.0,0.0,20.0,14.0,8.0,8.0,0.0,7.0,26.0,1.05
475054,2017.0,2,Teams,44.0,0.0,0.0,2.53,12.0,0.0,0.0,10.2,7.0,5.0,3.0,1.0,5.0,13.0,1.13
475054,2017.0,TB,AL,31.0,0.0,0.0,1.04,9.0,0.0,0.0,8.2,4.0,1.0,1.0,1.0,3.0,12.0,0.81
475054,2017.0,ATL,NL,13.0,0.0,0.0,9.00,3.0,0.0,0.0,2.0,3.0,4.0,2.0,0.0,2.0,1.0,2.50
475054,2018.0,TB,AL,203.0,1.0,3.0,3.58,61.0,0.0,1.0,50.1,35.0,21.0,20.0,6.0,16.0,53.0,1.01
475054,2019.0,TB,AL,229.0,1.0,3.0,4.06,71.0,0.0,1.0,51.0,49.0,27.0,23.0,3.0,31.0,65.0,1.57
475054,2020.0,TB,AL,39.0,2.0,0.0,2.89,10.0,0.0,1.0,9.1,10.0,4.0,3.0,0.0,3.0,9.0,1.39
595897,2018.0,PIT,NL,10.0,0.0,0.0,20.25,2.0,0.0,0.0,1.1,3.0,4.0,3.0,1.0,2.0,2.0,3.75
595897,2019.0,PIT,NL,40.0,2.0,1.0,9.35,11.0,0.0,0.0,8.2,11.0,9.0,9.0,1.0,3.0,17.0,1.62
595897,2020.0,PIT,NL,10.0,0.0,1.0,3.86,3.0,0.0,1.0,2.1,2.0,1.0,1.0,0.0,2.0,4.0,1.71
430634,2004.0,PIT,NL,318.0,5.0,5.0,5.02,13.0,13.0,0.0,71.2,86.0,41.0,40.0,9.0,28.0,30.0,1.59
430634,2008.0,PIT,NL,254.0,1.0,1.0,4.74,58.0,0.0,0.0,57.0,57.0,31.0,30.0,7.0,34.0,43.0,1.60
430634,2009.0,2,Teams,237.0,2.0,3.0,3.12,71.0,0.0,1.0,57.2,36.0,21.0,20.0,6.0,28.0,43.0,1.11
430634,2009.0,WSH,NL,104.0,1.0,1.0,3.20,33.0,0.0,0.0,25.1,14.0,9.0,9.0,3.0,13.0,20.0,1.07
430634,2009.0,PIT,NL,133.0,1.0,2.0,3.06,38.0,0.0,1.0,32.1,22.0,12.0,11.0,3.0,15.0,23.0,1.14
430634,2010.0,WSH,NL,261.0,1.0,7.0,2.14,73.0,0.0,3.0,63.0,52.0,17.0,15.0,3.0,20.0,62.0,1.14
430634,2011.0,WSH,NL,242.0,5.0,5.0,3.81,69.0,0.0,4.0,56.2,54.0,24.0,24.0,6.0,21.0,33.0,1.32
430634,2012.0,WSH,NL,239.0,1.0,2.0,2.38,70.0,0.0,2.0,56.2,58.0,16.0,15.0,4.0,12.0,57.0,1.24
430634,2013.0,LAA,AL,40.0,0.0,0.0,0.93,13.0,0.0,0.0,9.2,9.0,1.0,1.0,1.0,4.0,7.0,1.34
430634,2014.0,LAA,AL,3.0,0.0,0.0,13.50,3.0,0.0,0.0,0.2,1.0,1.0,1.0,0.0,0.0,0.0,1.50
430634,2016.0,WSH,NL,22.0,0.0,0.0,3.18,10.0,0.0,0.0,5.2,5.0,2.0,2.0,1.0,1.0,3.0,1.06
621249,2018.0,CHC,NL,16.0,0.0,1.0,2.25,1.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,3.0,3.0,1.25
621249,2019.0,CHC,NL,51.0,0.0,0.0,5.40,12.0,0.0,0.0,11.2,13.0,7.0,7.0,2.0,3.0,13.0,1.37
621249,2020.0,CHC,NL,88.0,1.0,0.0,5.66,17.0,0.0,0.0,20.2,25.0,13.0,13.0,5.0,6.0,27.0,1.50
643511,2019.0,SF,NL,70.0,2.0,0.0,1.02,17.0,0.0,0.0,17.2,12.0,3.0,2.0,0.0,3.0,16.0,0.85
643511,2020.0,SF,NL,123.0,3.0,3.0,4.50,29.0,0.0,3.0,28.0,31.0,16.0,14.0,2.0,6.0,27.0,1.32
448178,2008.0,LAA,AL,36.0,0.0,1.0,4.32,9.0,0.0,0.0,8.1,8.0,5.0,4.0,0.0,4.0,7.0,1.44
448178,2009.0,LAA,AL,237.0,6.0,4.0,4.94,54.0,0.0,1.0,54.2,63.0,33.0,30.0,2.0,19.0,48.0,1.50
448178,2010.0,LAA,AL,253.0,2.0,4.0,3.97,68.0,0.0,0.0,59.0,54.0,26.0,26.0,2.0,29.0,61.0,1.41
448178,2011.0,LAA,AL,68.0,1.0,2.0,7.62,16.0,0.0,0.0,13.0,21.0,11.0,11.0,2.0,9.0,6.0,2.31
448178,2012.0,LAA,AL,178.0,3.0,2.0,3.02,49.0,0.0,2.0,44.2,39.0,17.0,15.0,3.0,12.0,38.0,1.14
448178,2013.0,LAA,AL,164.0,1.0,3.0,4.50,45.0,0.0,0.0,36.0,41.0,21.0,18.0,3.0,14.0,36.0,1.53
448178,2014.0,LAA,AL,260.0,0.0,2.0,2.63,74.0,0.0,2.0,65.0,45.0,19.0,19.0,4.0,23.0,75.0,1.05
448178,2015.0,2,Teams,285.0,3.0,6.0,2.33,75.0,0.0,15.0,69.2,52.0,20.0,18.0,5.0,27.0,59.0,1.13
448178,2015.0,TB,AL,176.0,2.0,5.0,2.81,46.0,0.0,5.0,41.2,34.0,15.0,13.0,4.0,20.0,34.0,1.30
448178,2015.0,MIN,AL,109.0,1.0,1.0,1.61,29.0,0.0,10.0,28.0,18.0,5.0,5.0,1.0,7.0,25.0,0.89
448178,2016.0,2,Teams,224.0,2.0,6.0,5.98,58.0,0.0,7.0,49.2,62.0,35.0,33.0,12.0,21.0,35.0,1.67
448178,2016.0,TB,AL,83.0,0.0,1.0,5.68,25.0,0.0,0.0,19.0,20.0,13.0,12.0,5.0,9.0,13.0,1.53
448178,2016.0,MIN,AL,141.0,2.0,5.0,6.16,33.0,0.0,7.0,30.2,42.0,22.0,21.0,7.0,12.0,22.0,1.76
448178,2018.0,TEX,AL,77.0,0.0,3.0,5.94,21.0,0.0,0.0,16.2,15.0,13.0,11.0,4.0,11.0,8.0,1.56
435620,2005.0,SF,NL,95.0,2.0,0.0,1.59,24.0,0.0,0.0,22.2,15.0,5.0,4.0,0.0,13.0,19.0,1.24
435620,2006.0,SF,NL,101.0,0.0,1.0,8.38,24.0,0.0,0.0,19.1,31.0,23.0,18.0,4.0,7.0,15.0,1.97
435620,2007.0,SF,NL,222.0,3.0,1.0,5.40,63.0,0.0,0.0,50.0,44.0,31.0,30.0,4.0,29.0,51.0,1.46
435620,2008.0,SF,NL,227.0,3.0,2.0,4.88,67.0,0.0,0.0,48.0,57.0,27.0,26.0,5.0,24.0,39.0,1.69
435620,2009.0,PHI,NL,143.0,1.0,1.0,4.91,24.0,0.0,0.0,29.1,38.0,18.0,16.0,3.0,20.0,19.0,1.98
435620,2010.0,2,Teams,94.0,1.0,0.0,6.41,20.0,0.0,0.0,19.2,23.0,14.0,14.0,3.0,11.0,17.0,1.73
435620,2010.0,LAD,NL,6.0,0.0,0.0,27.00,3.0,0.0,0.0,0.1,1.0,1.0,1.0,0.0,3.0,0.0,12.00
435620,2010.0,PIT,NL,88.0,1.0,0.0,6.05,17.0,0.0,0.0,19.1,22.0,13.0,13.0,3.0,8.0,17.0,1.55
543859,2013.0,MIN,AL,47.0,0.0,0.0,0.79,9.0,0.0,0.0,11.1,9.0,6.0,1.0,0.0,3.0,10.0,1.06
543859,2014.0,MIN,AL,87.0,0.0,0.0,4.74,25.0,0.0,0.0,19.0,23.0,13.0,10.0,2.0,6.0,16.0,1.53
543859,2015.0,MIN,AL,99.0,0.0,0.0,3.47,26.0,0.0,0.0,23.1,21.0,9.0,9.0,4.0,9.0,19.0,1.29
543859,2016.0,MIN,AL,315.0,3.0,2.0,5.02,65.0,0.0,0.0,71.2,80.0,46.0,40.0,13.0,24.0,80.0,1.45
543859,2017.0,MIN,AL,97.0,0.0,1.0,5.14,16.0,0.0,0.0,21.0,22.0,15.0,12.0,6.0,12.0,24.0,1.62
477195,2015.0,OAK,AL,8.0,0.0,0.0,0.00,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.00
477229,2010.0,LAA,AL,65.0,0.0,1.0,2.35,16.0,0.0,1.0,15.1,13.0,4.0,4.0,1.0,7.0,23.0,1.30
477229,2011.0,LAA,AL,253.0,5.0,5.0,2.98,62.0,0.0,32.0,60.1,49.0,22.0,20.0,3.0,26.0,67.0,1.24
477229,2012.0,LAA,AL,172.0,3.0,2.0,3.46,45.0,0.0,1.0,39.0,35.0,15.0,15.0,3.0,18.0,48.0,1.36
477229,2013.0,ATL,NL,193.0,4.0,3.0,3.45,50.0,0.0,1.0,47.0,39.0,19.0,18.0,4.0,14.0,54.0,1.13
477229,2014.0,ATL,NL,205.0,0.0,2.0,2.88,58.0,0.0,3.0,50.0,33.0,17.0,16.0,2.0,27.0,62.0,1.20
477229,2015.0,STL,NL,42.0,0.0,1.0,0.87,12.0,0.0,1.0,10.1,7.0,1.0,1.0,0.0,4.0,12.0,1.06
544759,2014.0,ARI,NL,36.0,0.0,1.0,7.88,4.0,0.0,0.0,8.0,13.0,7.0,7.0,1.0,1.0,5.0,1.75
544759,2015.0,TOR,AL,173.0,0.0,1.0,3.56,31.0,0.0,1.0,43.0,32.0,19.0,17.0,7.0,14.0,31.0,1.07
544759,2016.0,TOR,AL,68.0,0.0,1.0,5.51,16.0,0.0,0.0,16.1,17.0,10.0,10.0,3.0,3.0,10.0,1.22
607309,2014.0,TEX,AL,79.0,1.0,2.0,2.84,17.0,0.0,0.0,19.0,11.0,6.0,6.0,3.0,10.0,23.0,1.11
607309,2015.0,TEX,AL,86.0,1.0,0.0,6.75,11.0,2.0,0.0,17.1,23.0,15.0,13.0,4.0,10.0,12.0,1.90
607309,2016.0,2,Teams,86.0,0.0,1.0,6.98,12.0,2.0,0.0,19.1,23.0,15.0,15.0,2.0,9.0,19.0,1.66
607309,2016.0,TEX,AL,35.0,0.0,1.0,5.19,8.0,0.0,0.0,8.2,8.0,5.0,5.0,2.0,2.0,12.0,1.15
607309,2016.0,PHI,NL,51.0,0.0,0.0,8.44,4.0,2.0,0.0,10.2,15.0,10.0,10.0,0.0,7.0,7.0,2.06
605359,2014.0,ARI,NL,210.0,4.0,4.0,2.74,57.0,0.0,0.0,49.1,50.0,17.0,15.0,3.0,17.0,54.0,1.36
605359,2015.0,ARI,NL,61.0,0.0,2.0,6.08,13.0,0.0,0.0,13.1,20.0,9.0,9.0,3.0,5.0,7.0,1.88
605359,2016.0,ARI,NL,79.0,0.0,1.0,8.80,15.0,0.0,0.0,15.1,28.0,18.0,15.0,2.0,8.0,9.0,2.35
605359,2017.0,SEA,AL,38.0,0.0,0.0,9.39,6.0,0.0,0.0,7.2,12.0,8.0,8.0,1.0,5.0,4.0,2.22
605359,2018.0,CLE,AL,37.0,0.0,0.0,7.71,10.0,0.0,0.0,7.0,12.0,6.0,6.0,0.0,4.0,9.0,2.29
605359,2019.0,CWS,AL,209.0,4.0,2.0,2.49,55.0,0.0,0.0,50.2,42.0,16.0,14.0,5.0,24.0,41.0,1.30
605359,2020.0,CWS,AL,93.0,2.0,1.0,2.38,23.0,0.0,0.0,22.2,17.0,6.0,6.0,1.0,7.0,30.0,1.06
